	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86
0	0	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	145604	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	16603	30027	13424					16606	13:03:42.057	1553083335978152															0	1		Fixation	100	1000	957				1	968.0	952.0	977.0	958.0	972.0	955.0	972.0	955.0	259,06	34,31	261,42	32,72	260,24	33,51	234,34	200,67	594,31	298,35	194,72	594,16					627,70	627,70	3,14	3,00	0	0				
1	1	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	145604	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	16603	30027	13424					16769	13:03:42.220	1553083336141512															0	2		Fixation	240	752	437	4,78	88,47		50	735.0	431.0	739.0	436.0	737.0	433.0	737.0	433.0	196,61	174,19	197,68	172,87	197,15	173,53	233,62	202,72	595,01	297,52	196,72	594,72					629,14	629,14	3,04	2,89	0	0				
2	2	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	145604	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	16603	30027	13424					17043	13:03:42.494	1553083336414741															0	3		Fixation	147	757	251	1,82	130,82	42,36	132	759.0	233.0	757.0	240.0	758.0	236.0	758.0	236.0	203,12	227,26	202,49	225,58	202,80	226,42	233,51	203,53	595,53	297,41	197,50	595,11					629,93	629,93	3,00	2,88	0	0				
3	3	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	145604	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	16603	30027	13424					17209	13:03:42.660	1553083336581443															0	4		Fixation	117	731	221	1,08	148,95	18,13	182																			-34,01										4	4				
4	4	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	145604	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	16603	30027	13424					17339	13:03:42.790	1553083336711402															0	5		Fixation	153	711	209	2,40	355,73	206,77	221	705.0	189.0	707.0	192.0	706.0	190.0	706.0	190.0	188,78	239,12	189,16	238,39	188,97	238,76	233,05	204,04	595,76	297,12	197,73	594,97					630,35	630,35	2,90	2,79	0	0				
5	5	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	145604	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	16603	30027	13424					17516	13:03:42.967	1553083336888112															0	6		Fixation	243	805	216	0,84	183,48	187,75	274	809.0	214.0	812.0	215.0	810.0	214.0	810.0	214.0	216,60	232,57	217,22	232,09	216,91	232,33	233,10	203,99	596,52	297,19	197,76	595,79					631,04	631,04	2,89	2,77	0	0				
6	6	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	145604	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	16603	30027	13424					17772	13:03:43.224	1553083337144667															0	7		Fixation	110	772	218	1,45	357,98	174,50	351	765.0	214.0	766.0	218.0	765.0	216.0	765.0	216.0	204,82	232,61	205,07	231,38	204,94	232,00	234,01	204,07	596,11	298,09	197,63	595,56					630,65	630,65	2,90	2,78	0	0				
7	7	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	145604	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	16603	30027	13424					17906	13:03:43.357	1553083337278040															0	8		Fixation	173	829	220	0,70	234,06	236,08	391	837.0	214.0	831.0	221.0	834.0	217.0	834.0	217.0	223,86	232,37	222,36	230,57	223,11	231,47	234,15	204,11	596,38	298,23	197,81	595,98					630,91	630,91	2,92	2,81	0	0				
8	8	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	145604	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	16603	30027	13424					18086	13:03:43.537	1553083337457996															0	9		Fixation	217	813	242	2,88	354,37	120,31	445	812.0	236.0	816.0	241.0	814.0	238.0	814.0	238.0	217,17	226,66	218,33	225,28	217,75	225,97	233,72	204,22	596,83	297,83	197,97	596,35					631,39	631,39	2,94	2,84	0	0				
9	9	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	145604	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	16603	30027	13424					18329	13:03:43.780	1553083337701259															0	10		Fixation	260	925	253	3,53	221,55	227,18	518	921.0	241.0	938.0	262.0	929.0	251.0	929.0	251.0	246,56	225,34	251,03	219,60	248,80	222,47	234,17	204,22	596,16	298,21	198,02	595,88					630,76	630,76	2,98	2,89	0	0				
