	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86
0	0	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	312650	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	38176	70576	32400					38177	09:05:39.430	1540800365523120															0	1		Fixation	337	965	988				1																			-34,01										4	4				
1	1	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	312650	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	38176	70576	32400					38544	09:05:39.796	1540800365889718															0	2		Fixation	97	838	874	31,32	94,96		111																			-34,01										4	4				
2	2	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	312650	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	38176	70576	32400					38764	09:05:40.016	1540800366109680															0	3		Fixation	143	783	242	2,27	163,45	68,49	177	769.0	227.0	783.0	216.0	776.0	221.0	776.0	221.0	205,79	229,09	209,42	231,91	207,61	230,50	217,82	171,73	563,95	276,55	175,49	559,78					589,81	589,81	3,63	3,55	0	0				
3	3	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	312650	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	38176	70576	32400					38944	09:05:40.196	1540800366289648															0	4		Fixation	370	702	218	0,68	99,06	295,62	231	687.0	211.0	688.0	184.0	687.0	197.0	687.0	197.0	183,92	233,21	184,17	240,44	184,05	236,83	218,33	171,60	563,48	277,16	175,12	559,19					589,29	589,29	3,39	3,30	0	0				
4	4	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	312650	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	38176	70576	32400					39734	09:05:40.986	1540800367079573															0	5		Fixation	87	698	193	0,66	348,19	249,13	468	699.0	205.0			699.0	205.0	699.0	205.0	187,04	234,82					218,40	170,74	562,40		-34,01						587,98		3,59		0	4				
5	5	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	312650	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	38176	70576	32400					40067	09:05:41.320	1540800367412831															0	6		Fixation	350	722	198	2,51	1,85	13,66	568	717.0	183.0	729.0	180.0	723.0	181.0	723.0	181.0	191,93	240,71	195,16	241,55	193,55	241,13	219,01	171,48	562,42	278,08	174,41	558,59					588,21	588,21	3,92	3,88	0	0				
6	6	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	312650	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	38176	70576	32400					40457	09:05:41.709	1540800367802763															0	7		Fixation	237	815	195	1,83	195,53	193,67	685	806.0	177.0	814.0	193.0	810.0	185.0	810.0	185.0	215,67	242,34	217,80	238,11	216,74	240,23	218,95	171,43	563,06	277,89	174,82	559,19					588,80	588,80	3,90	3,93	0	0				
7	7	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	312650	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	38176	70576	32400					40720	09:05:41.973	1540800368066150															0	8		Fixation	573	750	213	2,12	5,87	170,35	764	746.0	212.0	761.0	205.0	753.0	208.0	753.0	208.0	199,55	233,00	203,67	234,94	201,61	233,97	219,27	172,10	563,67	278,15	175,41	559,71					589,58	589,58	3,69	3,69	0	0				
8	8	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	312650	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	38176	70576	32400					41330	09:05:42.583	1540800368676012															0	9		Fixation	297	828	205	2,87	194,92	189,05	947	833.0	218.0	841.0	200.0	837.0	209.0	837.0	209.0	222,79	231,49	225,10	236,12	223,95	233,81	220,13	172,44	563,91	278,99	175,76	560,23					589,87	589,87	3,57	3,55	0	0				
9	9	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	312650	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	38176	70576	32400					41657	09:05:42.909	1540800369002628															0	10		Fixation	267	764	222	1,50	2,67	167,75	1045																			-34,01										4	4				
