	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86
0	0	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	390081	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	33782	88414	54633					33782	12:44:51.816	1542282347951949															0	1		Fixation	227	1251	572				1	1247.0	575.0	1249.0	577.0	1248.0	576.0	1248.0	576.0	333,84	135,60	334,35	134,94	334,09	135,27	222,71	167,73	533,43	286,78	170,33	530,24					559,61	559,61	3,27	3,60	0	0				
1	1	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	390081	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	33782	88414	54633					33872	12:44:51.906	1542282348041883															0	2		Fixation	140	807	548	7,17	85,18		28	798.0	533.0	803.0	558.0	800.0	545.0	800.0	545.0	213,44	146,86	214,96	140,14	214,20	143,50	221,52	167,90	533,94	285,42	170,42	530,41					560,22	560,22	3,32	3,66	0	0				
2	2	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	390081	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	33782	88414	54633					34058	12:44:52.093	1542282348228536															0	3		Fixation	67	828	300	1,35	92,43	7,25	84	827.0	283.0	838.0	313.0	832.0	298.0	832.0	298.0	221,21	214,02	224,21	205,81	222,71	209,92	221,42	168,65	533,88	284,99	171,17	530,27					560,44	560,44	3,36	3,66	0	0				
3	3	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	390081	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	33782	88414	54633					34148	12:44:52.183	1542282348318495															0	4		Fixation	303	826	253	2,08	160,76	68,33	111	821.0	229.0	825.0	250.0	823.0	239.0	823.0	239.0	219,58	228,49	220,86	222,84	220,22	225,66	221,36	168,70	533,79	285,02	171,19	530,09					560,38	560,38	3,34	3,63	0	0				
4	4	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	390081	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	33782	88414	54633					34482	12:44:52.516	1542282348651839															0	5		Fixation	177	757	229	0,97	173,27	12,51	211	756.0	227.0	751.0	232.0	753.0	229.0	753.0	229.0	202,36	228,96	200,97	227,76	201,66	228,36	220,46	168,72	533,59	284,14	171,32	529,74					560,26	560,26	2,84	3,10	0	0				
5	5	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	390081	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	33782	88414	54633					34678	12:44:52.713	1542282348848477															0	6		Fixation	213	723	225	2,30	346,43	173,17	270	723.0	225.0	722.0	222.0	722.0	223.0	722.0	223.0	193,60	229,41	193,13	230,44	193,37	229,92	220,05	168,82	533,95	283,73	171,40	530,01					560,66	560,66	2,72	2,97	0	0				
6	6	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	390081	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	33782	88414	54633					34918	12:44:52.953	1542282349088469															0	7		Fixation	250	802	244	17,89	277,68	291,24	342	818.0	250.0	795.0	251.0	806.0	250.0	806.0	250.0	218,97	222,85	212,79	222,45	215,88	222,65	219,62	168,56	534,13	283,29	171,29	530,04					560,75	560,75	2,72	2,96	0	0				
7	7	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	390081	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	33782	88414	54633					35238	12:44:53.273	1542282349408406															0	8		Fixation	173	886	865	5,28	294,06	16,38	438	894.0	874.0	867.0	871.0	880.0	872.0	880.0	872.0	239,30	55,22	231,99	56,02	235,65	55,62	220,48	167,12	534,58	283,54	169,85	530,71					560,61	560,61	2,91	3,16	0	0				
8	8	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	390081	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	33782	88414	54633					35438	12:44:53.473	1542282349608364															0	9		Fixation	100	929	961	17,24	118,35	184,29	498																			-34,01										4	4				
9	9	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	390081	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	33782	88414	54633					35588	12:44:53.623	1542282349758354															0	10		Fixation	247	772	671	3,65	164,19	45,84	543	779.0	683.0	761.0	656.0	770.0	669.0	770.0	669.0	208,40	106,67	203,71	113,92	206,06	110,30	220,30	167,95	534,91	283,60	170,67	530,94					561,22	561,22	3,14	3,37	0	0				
