	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86
0	0	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	393038	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	37742	115141	77399					37756	15:05:56.773	1539867950504196															0	1		Fixation	93	1198	525				5	1061.0	536.0	1322.0	502.0	1191.0	519.0	1191.0	519.0	283,81	145,92	353,67	155,12	318,74	150,52	236,76	168,03	638,55	295,53	165,51	651,65					658,09	658,09	3,89	3,85	0	0				
1	1	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	393038	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	37742	115141	77399					37856	15:05:56.873	1539867950604197															0	2		Fixation	107	1175	535	0,59	203,57		35	1053.0	535.0	1300.0	542.0	1176.0	538.0	1176.0	538.0	281,78	146,36	347,92	144,31	314,85	145,34	236,87	168,44	638,28	295,74	165,45	651,58					657,95	657,95	3,85	3,75	0	0				
2	2	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	393038	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	37742	115141	77399					38036	15:05:57.053	1539867950784142															0	3		Fixation	83	764	390	18,03	160,51	316,94	89																			-34,01										4	4				
3	3	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	393038	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	37742	115141	77399					38142	15:05:57.160	1539867950890759															0	4		Fixation	87	905	381	5,93	3,66	203,15	121	834.0	396.0	991.0	367.0	912.0	381.0	912.0	381.0	223,28	183,68	265,20	191,40	244,24	187,54	235,56	168,43	638,63	294,50	165,94	651,64					658,32	658,32	3,72	3,53	0	0				
4	4	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	393038	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	37742	115141	77399					38276	15:05:57.293	1539867951024131															0	5		Fixation	70	828	141	5,95	107,73	104,07	161	730.0	187.0	945.0	125.0	837.0	156.0	837.0	156.0	195,23	239,67	252,95	256,42	224,09	248,04	234,50	169,29	638,91	293,52	166,64	651,09					658,89	658,89	3,52	3,44	0	0				
5	5	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	393038	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	37742	115141	77399					38349	15:05:57.366	1539867951097395															0	6		Fixation	133	823	172	0,74	260,87	153,13	183	754.0	169.0	895.0	128.0	824.0	148.0	824.0	148.0	201,84	244,58	239,53	255,63	220,68	250,10	233,56	169,93	639,10	292,71	167,07	650,52					659,30	659,30	3,48	3,43	0	0				
6	6	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	393038	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	37742	115141	77399					38499	15:05:57.516	1539867951247438															0	7		Fixation	107	788	201	1,07	219,73	318,87	228	706.0	196.0	841.0	207.0	773.0	201.0	773.0	201.0	188,84	237,23	225,07	234,42	206,95	235,82	231,93	171,17	640,07	291,34	168,03	650,28					660,67	660,67	3,39	3,24	0	0				
7	7	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	393038	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	37742	115141	77399					38776	15:05:57.793	1539867951524013															0	8		Fixation	113	892	193	2,46	4,41	144,68	311	823.0	255.0	980.0	129.0	901.0	192.0	901.0	192.0	220,36	221,50	262,21	255,18	241,28	238,34	229,84	173,92	641,06	289,38	170,69	649,81					662,55	662,55	3,52	3,61	0	0				
8	8	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	393038	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	37742	115141	77399					39069	15:05:58.086	1539867951817313															0	9		Fixation	220	1336	264	10,55	350,89	346,47	399	1321.0	290.0	912.0	274.0	1116.0	282.0	1116.0	282.0	353,60	212,14	244,13	216,32	298,86	214,23	288,76	173,86	651,01	288,82	174,22	652,11					672,19	672,19	3,58	3,55	1	3				
9	9	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	393038	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	37742	115141	77399					39475	15:05:58.493	1539867952223933															0	10		Fixation	110	855	174	18,37	169,37	178,48	521																			-34,01										4	4				
10	10	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	393038	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	37742	115141	77399					39602	15:05:58.619	1539867952350564															0	11		Fixation	147	805	167	2,05	172,01	2,64	559	703.0	189.0	862.0	144.0	782.0	166.0	782.0	166.0	188,03	239,25	230,79	251,23	209,41	245,24	228,96	177,52	642,09	288,67	174,88	650,81					664,70	664,70	3,50	3,39	0	0				
11	11	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	393038	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	37742	115141	77399					39765	15:05:58.783	1539867952513878															0	12		Fixation	130	778	169	1,09	184,25	12,25	608																			-34,01										4	4				
12	12	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	393038	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	37742	115141	77399					40059	15:05:59.076	1539867952807177															0	13		Fixation	210	771	140	1,15	103,53	279,28	696	710.0	125.0	829.0	180.0	769.0	152.0	769.0	152.0	189,92	256,51	221,81	241,75	205,86	249,13	229,06	176,55	641,84	288,69	173,96	650,81					664,15	664,15	3,64	3,32	0	0				
13	13	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	393038	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	37742	115141	77399					40295	15:05:59.313	1539867953043863															0	14		Fixation	313	837	164	1,64	339,96	236,43	767	793.0	196.0	896.0	117.0	844.0	156.0	844.0	156.0	212,34	237,32	239,68	258,47	226,01	247,90	229,40	176,51	642,36	288,87	173,92	651,41					664,61	664,61	3,60	3,53	0	0				
14	14	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	393038	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	37742	115141	77399					40635	15:05:59.653	1539867953383770															0	15		Fixation	320	899	160	1,46	3,70	23,75	869	844.0	174.0	968.0	136.0	906.0	155.0	906.0	155.0	225,95	243,27	258,94	253,40	242,45	248,33	230,77	176,43	641,31	290,15	173,66	650,92					663,54	663,54	3,60	3,50	0	0				
15	15	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	393038	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	37742	115141	77399					40962	15:05:59.979	1539867953710383															0	16		Fixation	143	771	178	5,08	188,03	184,33	967																			-34,01										4	4				
16	16	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	393038	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	37742	115141	77399					41329	15:06:00.346	1539867954077035															0	17		Fixation	63	836	175	2,21	2,65	174,62	1077																			-34,01										4	4				
17	17	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	393038	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	37742	115141	77399					41415	15:06:00.433	1539867954163708															0	18		Fixation	153	800	180	1,44	187,93	185,28	1103	697.0	231.0	860.0	158.0	778.0	194.0	778.0	194.0	186,42	228,00	230,20	247,49	208,31	237,75	231,55	175,78	640,42	291,00	172,98	651,09					662,46	662,46	3,67	3,55	0	0				
18	18	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	393038	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	37742	115141	77399					41585	15:06:00.602	1539867954333642															0	19		Fixation	150	836	177	1,44	4,78	176,85	1154																			-34,01										4	4				
19	19	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	393038	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	37742	115141	77399					41755	15:06:00.772	1539867954503618															0	20		Fixation	370	896	205	2,74	334,91	330,13	1205	838.0	213.0	954.0	163.0	896.0	188.0	896.0	188.0	224,38	232,81	255,26	246,17	239,82	239,49	231,64	175,03	639,19	290,97	172,26	649,87					661,05	661,05	3,66	3,51	0	0				
20	20	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	393038	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	37742	115141	77399					42148	15:06:01.166	1539867954896858															0	21		Fixation	140	834	218	1,50	191,88	216,97	1323	860.0	216.0	636.0	220.0	748.0	218.0	748.0	218.0	230,24	232,09	170,26	230,93	200,25	231,51	232,64	174,41	639,00	291,93	171,56	650,06					660,64	660,64	3,64	3,50	0	0				
21	21	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	393038	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	37742	115141	77399					42342	15:06:01.359	1539867955090277															0	22		Fixation	290	985	207	3,58	4,18	172,30	1381	998.0	211.0	970.0	210.0	984.0	210.0	984.0	210.0	267,02	233,37	259,53	233,46	263,28	233,41	233,62	174,18	638,94	292,71	171,31	650,34					660,47	660,47	3,68	3,49	0	0				
22	22	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	393038	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	37742	115141	77399					42665	15:06:01.682	1539867955413560															0	23		Fixation	163	846	254	3,47	198,74	194,56	1478	720.0	282.0	958.0	244.0	839.0	263.0	839.0	263.0	192,81	214,34	256,32	224,50	224,56	219,42	233,38	174,30	639,92	292,65	171,33	651,44					661,45	661,45	3,62	3,42	0	0				
23	23	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	393038	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	37742	115141	77399					42848	15:06:01.866	1539867955596794															0	24		Fixation	130	813	253	0,78	178,26	339,52	1533	708.0	275.0	873.0	237.0	790.0	256.0	790.0	256.0	189,50	216,12	233,72	226,43	211,61	221,28	233,08	174,52	639,96	292,37	171,31	651,18					661,57	661,57	3,63	3,44	0	0				
24	24	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	393038	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	37742	115141	77399					43172	15:06:02.189	1539867955920110															0	25		Fixation	67	813	264	0,44	270,00	91,74	1630																			-34,01										4	4				
25	25	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	393038	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	37742	115141	77399					43262	15:06:02.279	1539867956010100															0	26		Fixation	503	889	253	3,08	8,26	98,26	1657	832.0	246.0	948.0	242.0	890.0	244.0	890.0	244.0	222,78	223,95	253,59	225,10	238,19	224,53	232,51	174,42	639,93	291,75	171,17	650,68					661,53	661,53	3,70	3,45	0	0				
26	26	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	393038	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	37742	115141	77399					43842	15:06:02.859	1539867956589997															0	27		Fixation	103	867	278	1,25	228,74	220,48	1831																			-34,01										4	4				
27	27	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	393038	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	37742	115141	77399					44005	15:06:03.022	1539867956753333															0	28		Fixation	243	855	467	7,83	266,38	37,64	1880	744.0	482.0	930.0	527.0	837.0	504.0	837.0	504.0	198,99	160,49	248,85	148,54	223,92	154,51	232,37	173,24	638,98	291,65	169,99	649,65					660,26	660,26	3,62	3,48	0	0				
28	28	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	393038	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	37742	115141	77399					44315	15:06:03.332	1539867957063305															0	29		Fixation	100	750	481	2,51	187,62	281,24	1973	849.0	485.0	634.0	474.0	741.0	479.0	741.0	479.0	227,27	159,61	169,69	162,63	198,48	161,12	232,60	173,10	638,93	291,87	169,87	649,69					660,16	660,16	3,69	3,56	0	0				
29	29	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	393038	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	37742	115141	77399					44461	15:06:03.479	1539867957209882															0	30		Fixation	290	887	510	3,32	348,01	160,39	2017	820.0	520.0	968.0	500.0	894.0	510.0	894.0	510.0	219,45	150,46	259,11	155,77	239,28	153,12	232,51	172,74	638,52	291,81	169,53	649,25					659,66	659,66	3,60	3,44	0	0				
30	30	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	393038	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	37742	115141	77399					45345	15:06:04.362	1539867958093127															0	31		Fixation	87	862	180	7,87	94,32	106,31	2282	780.0	233.0	939.0	156.0	859.0	194.0	859.0	194.0	208,76	227,28	251,30	248,02	230,03	237,65	232,13	173,64	639,35	291,52	170,37	650,06					660,75	660,75	3,66	3,60	0	0				
