	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86
0	0	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	251420	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	16512	52408	35896					16514	13:56:56.607	1545310614442129															0	1		Fixation	517	251	832				1	242.0	829.0	261.0	836.0	251.0	832.0	251.0	832.0	64,68	67,36	69,80	65,49	67,24	66,42	225,82	219,81	592,95	285,02	225,79	581,77					634,21	634,21	2,91	3,31	0	0				
1	1	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	251420	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	16512	52408	35896					16594	13:56:56.687	1545310614522090															0	2		Fixation	157	732	562	8,04	84,11		25	711.0	557.0	740.0	579.0	725.0	568.0	725.0	568.0	190,37	140,34	198,09	134,51	194,23	137,43	227,17	220,36	592,54	286,13	226,35	581,76					634,00	634,00	2,92	3,27	0	0				
2	2	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	251420	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	16512	52408	35896					16790	13:56:56.884	1545310614718718															0	3		Fixation	200	764	253	0,97	126,17	42,06	84	753.0	244.0	773.0	222.0	763.0	233.0	763.0	233.0	201,41	224,42	206,87	230,36	204,14	227,39	227,13	221,10	592,71	285,91	227,03	581,84					634,45	634,45	2,94	3,26	0	0				
3	3	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	251420	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	16512	52408	35896					17010	13:56:57.104	1545310614938668															0	4		Fixation	370	742	223	0,75	257,94	131,78	150	732.0	213.0	748.0	206.0	740.0	209.0	740.0	209.0	195,96	232,81	200,29	234,57	198,13	233,69	226,97	221,13	592,73	285,99	227,05	581,80					634,49	634,49	2,86	3,18	0	0				
4	4	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	251420	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	16512	52408	35896					17390	13:56:57.484	1545310615318621															0	5		Fixation	257	736	251	12,13	272,66	14,72	264	742.0	252.0	731.0	254.0	736.0	253.0	736.0	253.0	198,46	222,22	195,61	221,71	197,03	221,96	226,66	221,17	592,95	285,72	227,11	581,97					634,73	634,73	2,64	2,91	0	0				
5	5	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	251420	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	16512	52408	35896					17707	13:56:57.801	1545310615635316															0	6		Fixation	133	758	723	8,19	307,20	34,54	359	759.0	718.0	761.0	738.0	760.0	728.0	760.0	728.0	203,13	97,25	203,77	91,95	203,45	94,60	226,95	220,40	592,90	285,54	226,33	582,04					634,36	634,36	2,59	2,90	0	0				
6	6	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	251420	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	16512	52408	35896					17887	13:56:57.981	1545310615815279															0	7		Fixation	153	959	987	13,76	109,00	161,81	413	959.0	980.0	952.0	999.0	955.0	989.0	955.0	989.0	256,63	26,74	254,89	21,82	255,76	24,28	227,27	219,89	593,19	285,84	225,97	582,38					634,40	634,40	2,72	3,01	0	0				
7	7	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	251420	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	16512	52408	35896					18100	13:56:58.194	1545310616028600															0	8		Fixation	153	779	466	5,69	90,78	341,78	477	771.0	468.0	782.0	474.0	776.0	471.0	776.0	471.0	206,34	164,18	209,25	162,59	207,80	163,38	226,77	220,86	593,16	285,31	226,94	582,29					634,78	634,78	2,69	2,99	0	0				
8	8	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	251420	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	16512	52408	35896					18294	13:56:58.387	1545310616221870															0	9		Fixation	247	776	247	0,57	180,00	89,22	535	772.0	240.0	783.0	237.0	777.0	238.0	777.0	238.0	206,62	225,43	209,56	226,35	208,09	225,89	226,83	221,28	593,22	285,49	227,32	582,31					635,01	635,01	2,75	3,04	0	0				
9	9	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	251420	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	16512	52408	35896					18550	13:56:58.644	1545310616478552															0	10		Fixation	230	754	247	2,78	3,22	183,22	612	750.0	244.0	744.0	242.0	747.0	243.0	747.0	243.0	200,59	224,48	199,04	224,89	199,82	224,68	226,68	221,19	593,65	285,70	227,28	582,66					635,37	635,37	2,70	2,95	0	0				
10	10	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	251420	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	16512	52408	35896					18807	13:56:58.900	1545310616735123															0	11		Fixation	240	861	241	0,89	200,62	197,40	689	855.0	239.0	853.0	238.0	854.0	238.0	854.0	238.0	228,86	225,75	228,29	226,12	228,58	225,94	227,17	221,13	593,75	286,18	227,29	582,92					635,41	635,41	2,74	2,99	0	0				
11	11	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	251420	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	16512	52408	35896					19067	13:56:59.160	1545310616995136															0	12		Fixation	183	829	253	1,08	8,35	167,74	767	835.0	254.0	833.0	261.0	834.0	257.0	834.0	257.0	223,32	221,70	222,79	219,90	223,06	220,80	227,40	221,31	594,00	286,46	227,43	583,18					635,71	635,71	2,72	3,02	0	0				
12	12	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	251420	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	16512	52408	35896					19270	13:56:59.364	1545310617198409															0	13		Fixation	247	870	247	0,86	0,00	351,65	828	877.0	239.0	875.0	239.0	876.0	239.0	876.0	239.0	234,78	225,67	234,28	225,82	234,53	225,75	227,10	221,39	593,95	286,14	227,62	583,16					635,70	635,70	2,72	3,03	0	0				
13	13	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	251420	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	16512	52408	35896					19533	13:56:59.627	1545310617461773															0	14		Fixation	237	903	247	0,65	355,41	355,41	907	903.0	250.0	913.0	251.0	908.0	250.0	908.0	250.0	241,70	222,78	244,30	222,68	243,00	222,73	227,44	221,30	593,44	286,54	227,42	582,61					635,19	635,19	2,72	3,01	0	0				
14	14	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	251420	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	16512	52408	35896					19783	13:56:59.877	1545310617711715															0	15		Fixation	323	928	249	1,04	0,00	4,59	982	927.0	250.0	937.0	249.0	932.0	249.0	932.0	249.0	248,08	222,89	250,72	223,08	249,40	222,98	227,68	221,30	593,12	286,80	227,31	582,28					634,89	634,89	2,70	3,00	0	0				
15	15	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	251420	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	16512	52408	35896					20127	13:57:00.220	1545310618054965															0	16		Fixation	167	968	249	5,37	203,16	203,16	1085	962.0	254.0	975.0	246.0	968.0	250.0	968.0	250.0	257,37	221,82	260,92	223,80	259,15	222,81	227,54	221,34	593,33	286,66	227,42	582,49					635,09	635,09	2,68	2,96	0	0				
16	16	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	251420	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	16512	52408	35896					20330	13:57:00.424	1545310618258314															0	17		Fixation	167	778	330	0,66	101,27	258,12	1146	772.0	333.0	780.0	335.0	776.0	334.0	776.0	334.0	206,53	200,48	208,64	199,98	207,59	200,23	227,12	221,29	593,68	286,14	227,31	582,71					635,42	635,42	2,64	2,94	0	0				
17	17	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	251420	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	16512	52408	35896					20503	13:57:00.597	1545310618431578															0	18		Fixation	287	773	305	0,83	358,20	256,93	1198	771.0	308.0	778.0	309.0	774.0	308.0	774.0	308.0	206,41	207,38	208,10	207,09	207,25	207,24	227,05	221,25	593,57	286,19	227,31	582,73					635,30	635,30	2,69	2,98	0	0				
