	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86
0	0	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	459116	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	63239	158270	95031					63240	13:03:14.464	1541505835997426															0	1		Fixation	110	1373	536				1	1375.0	538.0	1377	515	1376	526	1376	526	367,83	145,61	368,53	151,67	368,18	148,64	239,30	222,35	593,04	298,63	218,77	596,62					634,80	634,80	2,44	2,53	0	0				
1	1	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	459116	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	63239	158270	95031					63313	13:03:14.538	1541505836070776															0	2		Fixation	150	1089	518	9,68	150,78		23	1063.0	524.0	1097	499	1080	511	1080	511	284,45	149,30	293,47	155,94	288,96	152,62	238,87	222,47	593,40	298,14	218,76	596,45					635,20	635,20	2,41	2,54	0	0				
2	2	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	459116	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	63239	158270	95031					63593	13:03:14.818	1541505836350737															0	3		Fixation	70	759	334	2,21	92,65	301,88	107	762.0	335.0	755	318	758	326	758	326	204,03	199,89	202,03	204,62	203,03	202,25	236,04	223,71	595,21	295,20	219,38	595,84					637,44	637,44	2,46	2,62	0	0				
3	3	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	459116	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	63239	158270	95031					63686	13:03:14.911	1541505836444019															0	4		Fixation	320	755	248	0,84	40,12	307,47	135	768.0	238.0	762	246	765	242	765	242	205,47	226,14	203,93	223,87	204,70	225,01	234,48	223,89	595,53	293,60	219,61	595,21					637,85	637,85	2,46	2,63	0	0				
4	4	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	459116	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	63239	158270	95031					64026	13:03:15.251	1541505836784000															0	5		Fixation	103	780	227	0,95	4,65	324,53	237	782.0	224.0	772	224	777	224	777	224	209,33	229,75	206,53	229,93	207,93	229,84	232,45	223,98	596,01	291,59	219,77	594,42					638,40	638,40	2,39	2,57	0	0				
5	5	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	459116	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	63239	158270	95031					64150	13:03:15.374	1541505836907296															0	6		Fixation	307	817	224	1,52	196,66	192,01	274	814.0	221.0	815	219	814	220	814	220	217,86	230,62	218,16	231,20	218,01	230,91	232,93	223,58	595,82	292,08	219,23	594,20					638,05	638,05	2,37	2,52	0	0				
6	6	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	459116	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	63239	158270	95031					64480	13:03:15.704	1541505837237199															0	7		Fixation	133	760	241	1,07	16,75	180,09	373	772.0	242.0	755	238	763	240	763	240	206,46	225,06	201,98	226,18	204,22	225,62	234,68	223,50	594,63	293,84	218,70	593,85					636,87	636,87	2,34	2,49	0	0				
7	7	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	459116	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	63239	158270	95031					64633	13:03:15.858	1541505837390529															0	8		Fixation	190	800	229	1,18	1,25	344,50	419	797.0	240.0	793	222	795	231	795	231	213,39	225,47	212,10	230,43	212,75	227,95	234,97	223,57	594,18	294,10	218,56	593,41					636,47	636,47	2,36	2,54	0	0				
8	8	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	459116	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	63239	158270	95031					64840	13:03:16.064	1541505837597225															0	9		Fixation	467	846	228	1,55	206,64	205,39	481	843.0	226.0	834	224	838	225	838	225	225,63	229,31	223,13	229,74	224,38	229,52	235,19	223,38	593,88	294,34	218,32	593,20					636,11	636,11	2,37	2,52	0	0				
9	9	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	459116	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	63239	158270	95031					65329	13:03:16.554	1541505838087154															0	10		Fixation	407	792	255	1,62	175,45	328,81	628	792.0	269.0	784	250	788	259	788	259	212,01	217,76	209,90	222,80	210,96	220,28	235,65	222,30	592,91	294,77	217,18	592,41					634,78	634,78	2,39	2,52	0	0				
10	10	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	459116	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	63239	158270	95031					65756	13:03:16.981	1541505838513715															0	11		Fixation	340	729	250	2,61	13,12	197,67	756	720.0	251.0	716	249	718	250	718	250	192,59	222,48	191,57	223,14	192,08	222,81	234,89	222,19	592,27	294,03	217,30	591,61					634,18	634,18	2,38	2,55	0	0				
11	11	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	459116	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	63239	158270	95031					66126	13:03:17.351	1541505838883694															0	12		Fixation	260	828	227	1,84	334,08	320,96	867	827.0	229.0	832	229	829	229	829	229	221,19	228,47	222,63	228,54	221,91	228,50	236,62	223,08	592,81	295,71	217,67	592,52					634,97	634,97	2,38	2,51	0	0				
12	12	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	459116	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	63239	158270	95031					66409	13:03:17.634	1541505839167015															0	13		Fixation	327	892	258	1,22	358,78	24,69	952	896.0	255.0	893	253	894	254	894	254	239,84	221,41	238,92	222,07	239,38	221,74	236,74	222,29	592,00	295,88	216,94	592,08					633,91	633,91	2,35	2,50	0	0				
13	13	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	459116	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	63239	158270	95031					66759	13:03:17.984	1541505839516965															0	14		Fixation	257	939	259	1,22	257,77	259,00	1057	937.0	265.0	930	252	933	258	933	258	250,66	218,85	248,99	222,27	249,82	220,56	237,22	222,24	591,78	296,37	216,96	592,26					633,67	633,67	2,41	2,52	0	0				
14	14	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	459116	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	63239	158270	95031					67036	13:03:18.261	1541505839793564															0	15		Fixation	87	929	305	4,77	183,41	285,64	1140	938.0	308.0	923	312	930	310	930	310	251,00	207,37	247,02	206,29	249,01	206,83	237,92	222,13	591,64	297,08	216,89	592,64					633,47	633,47	2,38	2,51	0	0				
15	15	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	459116	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	63239	158270	95031					67159	13:03:18.384	1541505839916876															0	16		Fixation	350	744	316	2,23	1,32	177,91	1177	748.0	325.0	748	310	748	317	748	317	200,25	202,77	200,12	206,70	200,19	204,73	237,06	222,06	592,11	296,22	216,82	592,68					633,91	633,91	2,34	2,50	0	0				
16	16	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	459116	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	63239	158270	95031					67536	13:03:18.761	1541505840293480															0	17		Fixation	360	831	314	0,85	173,07	171,75	1290	842.0	319.0	831	305	836	312	836	312	225,37	204,25	222,36	208,05	223,86	206,15	236,52	222,40	593,03	295,73	217,08	593,05					634,90	634,90	2,40	2,53	0	0				
17	17	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	459116	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	63239	158270	95031					67912	13:03:19.137	1541505840670089															0	18		Fixation	543	798	310	5,56	277,43	104,36	1403	803.0	311.0	796	305	799	308	799	308	214,79	206,34	212,98	208,00	213,89	207,17	237,11	222,16	592,43	296,27	216,60	592,41					634,24	634,24	2,36	2,47	0	0				
18	18	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	459116	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	63239	158270	95031					68502	13:03:19.727	1541505841260014															0	19		Fixation	157	826	524	1,29	138,94	221,51	1580	842.0	522.0	815	513	828	517	828	517	225,28	149,73	217,96	152,29	221,62	151,01	237,82	221,46	592,33	296,96	216,05	593,00					633,83	633,83	2,28	2,42	0	0				
19	19	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	459116	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	63239	158270	95031					68682	13:03:19.907	1541505841440059															0	20		Fixation	123	788	491	1,34	6,60	227,67	1634	793.0	513.0	780	490	786	501	786	501	212,17	152,25	208,86	158,36	210,51	155,30	237,61	221,77	592,66	296,82	216,46	593,34					634,27	634,27	2,31	2,42	0	0				
20	20	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	459116	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	63239	158270	95031					68826	13:03:20.050	1541505841583309															0	21		Fixation	287	840	485	1,45	208,45	201,84	1677	845.0	484.0	839	467	842	475	842	475	226,26	159,89	224,55	164,66	225,40	162,27	237,84	221,82	592,59	297,06	216,48	593,32					634,22	634,22	2,30	2,42	0	0				
21	21	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	459116	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	63239	158270	95031					69132	13:03:20.357	1541505841890008															0	22		Fixation	223	790	512	4,72	89,69	241,24	1769	796.0	526.0	771	506	783	516	783	516	212,94	148,72	206,30	154,08	209,62	151,40	237,67	221,89	592,63	296,88	216,60	593,27					634,29	634,29	2,31	2,40	0	0				
22	22	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	459116	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	63239	158270	95031					69472	13:03:20.697	1541505842229890															0	23		Fixation	470	791	328	2,37	3,74	274,05	1871	777.0	338.0	789	328	783	333	783	333	208,05	199,09	211,16	201,87	209,60	200,48	237,67	222,67	593,43	296,74	217,30	593,84					635,33	635,33	2,32	2,44	0	0				
23	23	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	459116	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	63239	158270	95031					69969	13:03:21.194	1541505842726533															0	24		Fixation	163	883	322	0,88	5,06	1,32	2020	881.0	338.0	887	309	884	323	884	323	235,71	199,26	237,32	207,10	236,51	203,18	236,92	220,76	592,48	296,05	215,48	592,59					633,72	633,72	2,33	2,45	0	0				
24	24	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	459116	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	63239	158270	95031					70149	13:03:21.374	1541505842906491															0	25		Fixation	153	917	319	0,76	9,81	4,75	2074	915.0	327.0	912	311	913	319	913	319	244,73	202,19	243,95	206,37	244,34	204,28	237,85	220,15	592,38	296,98	214,78	592,77					633,36	633,36	2,33	2,45	0	0				
25	25	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	459116	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	63239	158270	95031					70319	13:03:21.544	1541505843076481															0	26		Fixation	207	946	314	2,38	0,00	350,19	2125	960.0	310.0	940	313	950	311	950	311	257,01	206,74	251,59	206,02	254,30	206,38	238,61	219,42	591,72	297,75	214,09	592,75					632,44	632,44	2,34	2,47	0	0				
26	26	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	459116	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	63239	158270	95031					70555	13:03:21.780	1541505843313104															0	27		Fixation	87	1038	314	6,54	180,23	180,23	2196	1043.0	315.0	1036	314	1039	314	1039	314	279,20	205,42	277,24	205,68	278,22	205,55	239,11	218,96	591,22	298,21	213,63	592,41					631,78	631,78	2,36	2,47	0	0				
27	27	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	459116	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	63239	158270	95031					70682	13:03:21.907	1541505843439756															0	28		Fixation	177	785	315	1,01	5,87	185,65	2234	769.0	321.0	785	316	777	318	777	318	205,84	203,69	210,09	205,11	207,96	204,40	238,64	218,80	591,33	297,70	213,48	592,38					631,83	631,83	2,35	2,48	0	0				
