	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86
0	0	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	698133	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	21164	127277	106112					21251	10:07:53.342	1540195684805759															0	1		Fixation	183	809	300				26	782.0	278.0	824	305	803	291	803	291	209,32	215,35	220,45	208,13	214,89	211,74	235,99	195,07	631,32	299,56	195,90	628,97					660,12	660,12	3,40	3,53	0	0				
1	1	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	698133	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	21164	127277	106112					21471	10:07:53.561	1540195685025712															0	2		Fixation	137	774	190	2,79	107,60		92	762.0	173.0	785	177	773	175	773	175	203,81	243,58	209,95	242,35	206,88	242,97	236,26	195,82	632,50	299,84	196,52	630,14					661,48	661,48	3,39	3,48	0	0				
2	2	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	698133	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	21164	127277	106112					21634	10:07:53.725	1540195685189077															0	3		Fixation	360	708	205	1,62	192,84	85,25	141	700.0	192.0	715	197	707	194	707	194	187,21	238,28	191,25	237,11	189,23	237,70	235,61	196,16	632,93	299,26	196,79	630,29					662,03	662,03	3,35	3,43	0	0				
3	3	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	698133	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	21164	127277	106112					22014	10:07:54.105	1540195685568927															0	4		Fixation	127	754	214	1,12	348,89	156,05	255	751.0	214.0	748	213	749	213	749	213	200,87	232,54	200,25	232,70	200,56	232,62	234,77	196,94	632,54	298,41	197,66	629,58					661,96	661,96	3,11	3,16	0	0				
4	4	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	698133	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	21164	127277	106112					22217	10:07:54.308	1540195685772289															0	5		Fixation	207	834	213	1,93	0,72	11,82	316	821.0	202.0	848	226	834	214	834	214	219,64	235,75	226,90	229,33	223,27	232,54	233,35	198,45	631,56	297,06	199,73	629,27					661,62	661,62	3,07	3,08	0	0				
5	5	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	698133	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	21164	127277	106112					22604	10:07:54.695	1540195686158870															0	6		Fixation	347	836	209	0,11	63,51	62,79	432	844.0	163.0	838	206	841	184	841	184	225,81	246,17	224,25	234,63	225,03	240,40	235,06	200,20	643,31	298,55	198,89	632,94					673,18	673,18	3,10	3,17	0	0				
6	6	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	698133	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	21164	127277	106112					22981	10:07:55.071	1540195686535570															0	7		Fixation	290	731	235	2,59	193,95	130,44	545	730.0	225.0	736	227	733	226	733	226	195,27	229,64	196,94	229,06	196,10	229,35	240,27	201,54	635,59	303,81	203,22	630,87					666,27	666,27	3,17	3,31	0	0				
7	7	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	698133	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	21164	127277	106112					23304	10:07:55.395	1540195686858868															0	8		Fixation	283	808	242	1,84	354,79	160,84	642	800.0	234.0	817	239	808	236	808	236	214,01	227,13	218,67	225,79	216,34	226,46	238,66	203,31	642,95	302,28	204,48	639,20					673,82	673,82	3,03	3,14	0	0				
8	8	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	698133	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	21164	127277	106112					23611	10:07:55.701	1540195687165475															0	9		Fixation	390	877	243	1,65	359,17	4,38	734	860.0	227.0	888	244	874	235	874	235	230,06	229,00	237,70	224,46	233,88	226,73	234,10	199,25	639,45	297,70	201,33	636,09					669,26	669,26	3,00	3,11	0	0				
9	9	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	698133	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	21164	127277	106112					24030	10:07:56.121	1540195687585414															0	10		Fixation	137	986	236	2,62	3,69	4,52	860	970.0	228.0	996	261	983	244	983	244	259,58	228,84	266,43	219,85	263,00	224,35	233,86	199,78	642,14	297,46	201,53	639,13					671,97	671,97	3,05	3,16	0	0				
10	10	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	698133	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	21164	127277	106112					24194	10:07:56.284	1540195687748691															0	11		Fixation	287	901	233	2,03	177,97	174,29	909	895.0	222.0	923	250	909	236	909	236	239,41	230,41	246,92	222,87	243,16	226,64	234,40	200,10	642,61	297,98	201,82	638,76					672,51	672,51	3,11	3,21	0	0				
11	11	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	698133	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	21164	127277	106112					24504	10:07:56.594	1540195688058667															0	12		Fixation	307	971	228	1,68	4,10	186,13	1002	947.0	228.0	990	233	968	230	968	230	253,45	228,73	264,94	227,27	259,19	228,00	235,63	199,83	640,71	299,21	201,46	636,95					670,59	670,59	3,20	3,36	0	0				
12	12	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	698133	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	21164	127277	106112					24827	10:07:56.918	1540195688381952															0	13		Fixation	253	932	234	0,95	188,77	184,68	1099	919.0	227.0	946	239	932	233	932	233	245,94	229,11	253,18	225,70	249,56	227,40	233,02	199,14	639,97	296,61	201,14	636,13					669,74	669,74	3,21	3,37	0	0				
13	13	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	698133	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	21164	127277	106112					25104	10:07:57.194	1540195688658558															0	14		Fixation	350	863	233	1,65	179,17	350,39	1182	862.0	233.0	878	235	870	234	870	234	230,60	227,52	235,07	226,76	232,83	227,14	232,70	199,37	640,69	296,28	201,46	636,69					670,51	670,51	3,22	3,38	0	0				
14	14	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	698133	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	21164	127277	106112					25474	10:07:57.564	1540195689028548															0	15		Fixation	160	911	235	1,15	357,61	178,44	1293	905.0	223.0	924	241	914	232	914	232	242,22	230,03	247,21	225,22	244,72	227,63	235,09	199,20	639,17	298,70	200,77	635,54					668,94	668,94	3,22	3,35	0	0				
15	15	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	698133	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	21164	127277	106112					25660	10:07:57.751	1540195689215133															0	16		Fixation	137	982	238	1,71	357,57	359,97	1349	967.0	238.0	982	234	974	236	974	236	258,88	226,13	262,79	227,09	260,84	226,61	234,61	198,81	638,58	298,23	200,48	634,94					668,27	668,27	3,16	3,35	0	0				
16	16	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	698133	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RO	21164	127277	106112					25837	10:07:57.928	1540195689391827															0	17		Fixation	177	766	290	5,34	193,58	196,01	1402	743.0	281.0	778	293	760	287	760	287	198,83	214,60	208,33	211,34	203,58	212,97	233,12	198,35	638,31	296,70	200,28	634,12					667,91	667,91	3,16	3,36	0	0				
