	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86
0	0	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	274172	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	162261	219510	57248					162264	11:09:28.741	1553076482679843															0	1		Fixation	327	954	597				1	929	584	990	610	959	597	959.0	597.0	248,55	133,03	265,02	126,19	256,79	129,61	228,95	185,08	599,29	294,45	184,08	600,05					626,91	626,91	2,79	2,86	0	0				
1	1	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	274172	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	162261	219510	57248					162617	11:09:29.094	1553076483033152															0	2		Fixation	193	815	509	6,17	96,40		107	791	521	823	517	807	519	807.0	519.0	211,63	149,94	220,36	151,04	215,99	150,49	227,63	186,24	600,43	293,14	185,17	600,08					628,45	628,45	2,69	2,74	0	0				
2	2	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	274172	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	162261	219510	57248					162851	11:09:29.327	1553076483266412															0	3		Fixation	173	788	269	1,43	102,27	5,87	177	776	254	796	269	786	261	786.0	261.0	207,59	221,84	213,05	217,79	210,32	219,82	227,02	186,70	600,35	292,26	185,59	598,94					628,56	628,56	2,59	2,60	0	0				
3	3	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	274172	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	162261	219510	57248					163044	11:09:29.521	1553076483459713															0	4		Fixation	213	776	214	1,62	7,26	264,99	235	779	210	787	187	783	198	783.0	198.0	208,42	233,53	210,62	239,82	209,52	236,68	226,46	187,90	602,20	291,79	186,73	600,40					630,74	630,74	2,60	2,65	0	0				
4	4	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	274172	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	162261	219510	57248					163280	11:09:29.757	1553076483696323															0	5		Fixation	313	839	206	1,59	225,09	217,83	306	838	216	857	190	847	203	847.0	203.0	224,20	231,82	229,21	239,07	226,71	235,45	229,87	192,59	595,61	295,24	191,31	592,35					626,11	626,11	2,66	2,73	0	0				
5	5	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	274172	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	162261	219510	57248					163617	11:09:30.094	1553076484032966															0	6		Fixation	217	795	250	0,95	58,08	192,99	407	785	270	801	261	793	265	793.0	265.0	209,96	217,43	214,33	219,79	212,14	218,61	228,07	195,36	601,54	293,40	193,88	597,10					632,72	632,72	2,67	2,74	0	0				
6	6	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	274172	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	162261	219510	57248					163850	11:09:30.327	1553076484266314															0	7		Fixation	300	815	218	2,16	344,46	286,39	477	807	230	819	195	813	212	813.0	212.0	215,87	228,12	219,17	237,61	217,52	232,87	227,06	199,82	622,52	292,46	198,73	618,41					653,92	653,92	2,73	2,78	0	0				
7	7	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	274172	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	162261	219510	57248					164177	11:09:30.654	1553076484592963															0	8		Fixation	243	898	241	2,82	188,01	203,54	575	899	245	907	217	903	231	903.0	231.0	240,67	224,18	242,84	231,62	241,76	227,90	225,35	202,62	598,75	290,71	202,85	594,42					632,93	632,93	2,75	2,77	0	0				
8	8	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	274172	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	162261	219510	57248					164447	11:09:30.924	1553076484862842															0	9		Fixation	403	791	256	0,87	39,02	211,01	656	772	276	803	244	787	260	787.0	260.0	206,71	215,79	215,01	224,47	210,86	220,13	224,26	206,55	578,46	289,51	207,29	573,02					615,76	615,76	2,74	2,77	0	0				
9	9	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	274172	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	162261	219510	57248					164867	11:09:31.344	1553076485282792															0	10		Fixation	330	817	235	11,32	266,90	227,88	782	819	251	830	223	824	237	824.0	237.0	219,10	222,53	222,00	230,17	220,55	226,35	218,83	195,23	601,03	284,10	194,74	595,97					632,68	632,68	2,72	2,75	0	0				
10	10	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	274172	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	162261	219510	57248					165240	11:09:31.717	1553076485656146															0	11		Fixation	210	793	677	1,12	311,22	44,32	894	782	686	804	693	793	689	793.0	689.0	209,36	105,77	215,07	103,87	212,21	104,82	212,16	197,53	597,92	277,32	196,68	593,73					631,07	631,07	2,76	2,80	0	0				
11	11	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	274172	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	162261	219510	57248					165467	11:09:31.944	1553076485882702															0	12		Fixation	107	822	710	4,97	84,10	132,89	962	805	728	847	730	826	729	826.0	729.0	215,44	94,44	226,79	94,08	221,11	94,26	211,22	196,75	593,53	276,65	195,97	590,09					626,78	626,78	2,73	2,77	0	0				
12	12	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	274172	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	162261	219510	57248					165607	11:09:32.084	1553076486022669															0	13		Fixation	217	842	517	1,17	358,72	274,62	1004	823	504	860	489	841	496	841.0	496.0	220,27	154,76	230,10	158,55	225,19	156,65	213,03	195,87	591,84	278,27	194,93	588,46					624,76	624,76	2,58	2,59	0	0				
13	13	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	274172	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	162261	219510	57248					165850	11:09:32.327	1553076486266008															0	14		Fixation	273	887	518	4,27	95,24	96,52	1077	879	510	881	491	880	500	880.0	500.0	235,33	153,15	235,88	158,07	235,60	155,61	215,34	194,45	590,86	280,75	193,60	587,22					623,17	623,17	2,53	2,54	0	0				
14	14	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	274172	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	162261	219510	57248					166160	11:09:32.637	1553076486575979															0	15		Fixation	260	872	355	1,77	127,12	31,88	1170	863	353	881	347	872	350	872.0	350.0	231,06	195,16	235,72	196,77	233,39	195,97	216,80	194,08	590,07	282,03	193,11	586,20					622,20	622,20	2,54	2,60	0	0				
15	15	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	274172	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	162261	219510	57248					166447	11:09:32.923	1553076486862562															0	16		Fixation	120	831	301	0,76	239,12	112,00	1256	835	305	829	294	832	299	832.0	299.0	223,33	208,08	221,84	210,97	222,59	209,52	215,44	193,69	589,23	280,78	192,92	585,59					621,37	621,37	2,59	2,65	0	0				
16	16	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	274172	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	162261	219510	57248					166583	11:09:33.060	1553076486999277															0	17		Fixation	157	816	326	12,94	269,89	30,77	1297	811	339	817	334	814	336	814.0	336.0	217,10	199,06	218,54	200,20	217,82	199,63	215,47	194,38	589,69	280,86	193,54	585,98					622,05	622,05	2,60	2,65	0	0				
17	17	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	274172	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	162261	219510	57248					166783	11:09:33.260	1553076487199187															0	18		Fixation	170	815	828	0,95	90,00	180,11	1357	796	842	843	840	819	841	819.0	841.0	213,01	63,95	225,57	64,49	219,29	64,22	216,18	193,34	589,55	281,36	192,39	586,00					621,49	621,49	2,68	2,79	0	0				
18	18	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	274172	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	162261	219510	57248					166970	11:09:33.447	1553076487385848															0	19		Fixation	143	815	790	2,44	357,58	267,58	1413	801	786	844	780	822	783	822.0	783.0	214,33	78,85	225,90	80,54	220,12	79,70	216,37	192,39	588,62	281,80	191,43	585,13					620,27	620,27	2,70	2,76	0	0				
19	19	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	274172	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	162261	219510	57248					167137	11:09:33.613	1553076487552498															0	20		Fixation	160	910	794	2,59	197,24	199,66	1463	895	790	934	806	914	798	914.0	798.0	239,52	77,89	250,06	73,61	244,79	75,75	216,64	191,91	588,38	282,07	190,86	584,84					619,85	619,85	2,67	2,73	0	0				
20	20	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	274172	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	162261	219510	57248					167323	11:09:33.800	1553076487739157															0	21		Fixation	200	813	824	3,54	1,67	164,43	1519	786	822	826	831	806	826	806.0	826.0	210,43	69,29	221,16	66,73	215,79	68,01	216,36	191,08	587,65	281,79	190,01	584,20					618,89	618,89	2,63	2,67	0	0				
