	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86
0	0	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	251973	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	139654	214622	74968					139967	15:20:14.548	1553091528448107															0	1		Fixation	167	843	333				94																			-34,01										4	4				
1	1	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	251973	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	139654	214622	74968					140167	15:20:14.748	1553091528648095															0	2		Fixation	243	732	224	7,92	135,43		154																			-34,01										4	4				
2	2	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	251973	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	139654	214622	74968					140440	15:20:15.021	1553091528921420															0	3		Fixation	510	814	234	3,36	353,02	217,60	236																			-34,01										4	4				
3	3	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	251973	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	139654	214622	74968					141100	15:20:15.681	1553091529581239															0	4		Fixation	157	893	280	3,96	329,71	336,68	434	887.0	299.0	892.0	264.0	889.0	281.0	889.0	281.0	237,45	209,64	238,74	219,04	238,10	214,34	216,30	190,65	625,98	279,09	187,42	625,13					654,51	654,51	4,31	4,32	0	0				
4	4	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	251973	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	139654	214622	74968					141290	15:20:15.871	1553091529771262															0	5		Fixation	120	728	208	7,82	156,36	186,65	491																			-34,01										4	4				
5	5	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	251973	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	139654	214622	74968					141776	15:20:16.358	1553091530257855															0	6		Fixation	527	806	205	2,79	2,21	205,85	637																			-34,01										4	4				
6	6	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	251973	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	139654	214622	74968					142306	15:20:16.888	1553091530787776															0	7		Fixation	177	817	226	1,08	297,57	295,36	796																			-34,01										4	4				
7	7	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	251973	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	139654	214622	74968					142646	15:20:17.228	1553091531127752															0	8		Fixation	87	767	236	1,47	191,35	253,78	898																			-34,01										4	4				
8	8	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	251973	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	139654	214622	74968					142823	15:20:17.404	1553091531304408															0	9		Fixation	80	772	242	0,39	309,71	118,37	951																			-34,01										4	4				
9	9	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	251973	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	139654	214622	74968					142929	15:20:17.511	1553091531411064															0	10		Fixation	490	710	247	2,63	184,63	234,91	983	705.0	270.0	707.0	245.0	706.0	257.0	706.0	257.0	188,63	217,39	189,31	224,19	188,97	220,79	207,20	189,50	634,54	269,68	183,46	629,75					662,78	662,78	4,38	4,37	0	0				
