	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86
0	0	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	395540	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	140206	188206	48000					140268	16:07:08.945	1540825655532818															0	1		Fixation	220	772	415				19	781	438	769	419	775	428	775	428	208,98	172,28	205,88	177,51	207,43	174,90	224,00	211,76	663,00	284,88	213,80	657,03					696,09	696,09	3,41	3,47	0	0				
1	1	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	395540	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	140206	188206	48000					140511	16:07:09.188	1540825655776138															0	2		Fixation	350	841	390	1,70	19,98		92	860	435	853	365	856	400	856	400	230,04	173,05	228,35	191,92	229,20	182,49	222,87	211,47	662,40	283,78	213,71	656,48					695,49	695,49	3,46	3,38	0	0				
2	2	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	395540	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	140206	188206	48000					140881	16:07:09.558	1540825656146133															0	3		Fixation	170	897	388	1,30	2,05	342,08	203	903	368	907	394	905	381	905	381	241,61	191,16	242,76	184,28	242,19	187,72	221,47	212,50	663,86	282,36	215,11	658,05					697,28	697,28	2,98	3,05	0	0				
3	3	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	395540	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	140206	188206	48000					141091	16:07:09.768	1540825656356103															0	4		Fixation	337	793	245	4,11	125,94	123,89	266	807	246	786	251	796	248	796	248	215,93	224,02	210,45	222,57	213,19	223,29	221,71	213,24	663,67	282,51	215,84	657,91					697,36	697,36	2,95	3,02	0	0				
4	4	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	395540	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	140206	188206	48000					141448	16:07:10.125	1540825656712657															0	5		Fixation	230	746	197	1,55	134,30	8,37	373	751	194	734	196	742	195	742	195	200,88	237,75	196,48	237,34	198,68	237,54	221,27	215,07	663,80	282,13	217,99	658,07					698,15	698,15	3,13	3,14	0	0				
5	5	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	395540	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	140206	188206	48000					141701	16:07:10.378	1540825656965979															0	6		Fixation	77	818	188	1,67	7,15	232,84	449	816	185	814	176	815	180	815	180	218,30	240,30	217,70	242,58	218,00	241,44	221,01	216,76	665,11	281,92	220,03	659,66					699,99	699,99	3,25	3,30	0	0				
6	6	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	395540	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	140206	188206	48000					142301	16:07:10.978	1540825657565883															0	7		Fixation	150	812	207	0,46	252,53	245,38	629	813	213	808	206	810	209	810	209	217,58	232,81	216,23	234,73	216,90	233,77	221,15	219,19	667,28	282,25	223,26	662,73					702,87	702,87	3,35	3,46	0	0				
7	7	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	395540	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	140206	188206	48000					142475	16:07:11.151	1540825657739214															0	8		Fixation	177	738	213	1,71	184,65	292,12	681	724	201	712	221	718	211	718	211	193,88	235,97	190,48	230,50	192,18	233,24	221,88	218,59	666,16	282,89	222,37	661,56					701,58	701,58	3,24	3,35	0	0				
8	8	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	395540	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	140206	188206	48000					142675	16:07:11.351	1540825657939217															0	9		Fixation	303	783	213	1,03	0,00	175,35	741	789	207	767	218	778	212	778	212	211,25	234,38	205,31	231,55	208,28	232,97	221,37	218,03	665,44	282,42	221,78	660,66					700,73	700,73	3,07	3,19	0	0				
9	9	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	395540	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	140206	188206	48000					143004	16:07:11.681	1540825658269131															0	10		Fixation	203	879	217	2,22	357,61	357,61	840	887	201	880	224	883	212	883	212	237,36	236,08	235,42	229,85	236,39	232,97	221,33	217,19	664,51	282,37	220,95	660,00					699,56	699,56	3,07	3,16	0	0				
10	10	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	395540	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	140206	188206	48000					143261	16:07:11.938	1540825658525785															0	11		Fixation	133	819	645	9,96	262,05	264,44	917	812	651	800	631	806	641	806	641	217,35	115,09	214,03	120,43	215,69	117,76	222,09	215,98	663,87	282,76	219,40	658,93					698,50	698,50	3,31	3,31	0	0				
11	11	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	395540	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	140206	188206	48000					143468	16:07:12.145	1540825658732401															0	12		Fixation	217	811	704	1,35	262,30	0,26	979	835	701	800	693	817	697	817	697	223,48	101,81	214,08	103,91	218,78	102,86	221,94	215,74	663,38	282,87	219,10	658,51					697,97	697,97	3,50	3,53	0	0				
12	12	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	395540	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	140206	188206	48000					143714	16:07:12.391	1540825658979095															0	13		Fixation	153	796	779	1,71	258,73	356,42	1053	820	768	771	773	795	770	795	770	219,32	83,82	206,38	82,43	212,85	83,12	221,49	215,41	663,50	282,39	218,76	658,47					697,98	697,98	3,50	3,50	0	0				
13	13	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	395540	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	140206	188206	48000					143888	16:07:12.565	1540825659152361															0	14		Fixation	163	841	790	1,05	346,22	87,50	1105	890	783	836	794	863	788	863	788	238,10	79,65	223,75	76,72	230,93	78,18	221,77	215,07	663,08	282,73	218,40	658,19					697,45	697,45	3,42	3,44	0	0				
14	14	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	395540	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	140206	188206	48000					144078	16:07:12.755	1540825659342380															0	15		Fixation	353	953	806	2,57	351,84	5,62	1162	967	798	914	800	940	799	940	799	258,80	75,61	244,51	75,07	251,66	75,34	222,44	214,37	662,40	283,46	217,65	657,60					696,53	696,53	3,44	3,39	0	0				
15	15	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	395540	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	140206	188206	48000					144448	16:07:13.125	1540825659712284															0	16		Fixation	277	903	820	1,18	195,69	203,85	1273	919	824	871	839	895	831	895	831	245,92	68,82	233,02	64,79	239,47	66,80	222,88	213,73	661,86	283,86	216,92	657,06					695,78	695,78	3,35	3,39	0	0				
16	16	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	395540	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	140206	188206	48000					144744	16:07:13.421	1540825660008896															0	17		Fixation	227	925	857	0,96	300,65	104,96	1362	949	849	893	879	921	864	921	864	254,02	62,09	238,87	53,93	246,44	58,01	221,90	213,07	661,06	282,88	216,32	656,06					694,84	694,84	3,41	3,47	0	0				
17	17	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	395540	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	140206	188206	48000					144998	16:07:13.674	1540825660262209															0	18		Fixation	200	806	861	2,70	181,93	241,28	1438	825	840	783	882	804	861	804	861	220,73	64,37	209,45	53,28	215,09	58,82	221,10	212,76	660,65	282,07	216,11	655,80					694,40	694,40	3,50	3,60	0	0				
18	18	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	395540	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	140206	188206	48000					145214	16:07:13.891	1540825660478894															0	19		Fixation	277	838	851	0,75	17,41	195,48	1503	874	852	853	864	863	858	863	858	233,92	61,19	228,33	57,90	231,12	59,55	221,02	212,72	660,46	282,00	216,07	655,59					694,21	694,21	3,46	3,49	0	0				
19	19	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	395540	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	140206	188206	48000					145511	16:07:14.188	1540825660775541															0	20		Fixation	583	901	852	1,43	359,09	341,68	1592	930	838	887	842	908	840	908	840	248,92	65,01	237,39	63,97	243,16	64,49	221,42	212,09	659,24	282,43	215,43	654,36					692,83	692,83	3,43	3,46	0	0				
20	20	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	395540	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	140206	188206	48000					146121	16:07:14.798	1540825661385405															0	21		Fixation	367	791	844	2,51	175,83	176,74	1775	805	827	775	838	790	832	790	832	215,35	67,86	207,30	64,86	211,33	66,36	222,20	211,82	658,19	283,19	214,66	652,74					691,71	691,71	3,36	3,44	0	0				
21	21	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	395540	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	140206	188206	48000					146504	16:07:15.181	1540825661768726															0	22		Fixation	273	834	852	1,00	349,43	173,60	1890	866	843	840	871	853	857	853	857	231,83	63,62	224,74	56,15	228,29	59,88	226,14	214,55	656,99	287,24	216,78	652,55					691,38	691,38	3,45	3,51	0	0				
22	22	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	395540	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	140206	188206	48000					146801	16:07:15.477	1540825662065268															0	23		Fixation	560	897	848	1,44	3,64	14,22	1979	915	834	873	865	894	849	894	849	244,90	66,09	233,55	57,61	239,22	61,85	214,26	213,78	650,84	275,18	217,32	645,06					686,01	686,01	3,43	3,43	0	0				
