	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86
0	0	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	197151	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	58541	78276	19736					58542	09:04:47.809	1542096343879744															0	1		Fixation	293	916	481				1	890.0	441.0	916.0	469.0	903.0	455.0	903.0	455.0	238,19	171,68	245,22	164,14	241,70	167,91	213,40	217,09	598,50	278,30	218,56	598,82					638,95	638,95	4,12	4,07	0	0				
1	1	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	197151	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	58541	78276	19736					58862	09:04:48.129	1542096344199713															0	2		Fixation	177	820	531	2,41	333,36		97																			-34,01										4	4				
2	2	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	197151	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	58541	78276	19736					59049	09:04:48.316	1542096344386343															0	3		Fixation	190	866	554	2,72	356,78	23,42	153	833.0	533.0	861.0	571.0	847.0	552.0	847.0	552.0	222,80	146,85	230,29	136,75	226,55	141,80	213,23	217,30	598,82	278,34	218,80	599,07					639,34	639,34	4,04	4,00	0	0				
3	3	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	197151	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	58541	78276	19736					59272	09:04:48.539	1542096344609653															0	4		Fixation	453	973	560	5,28	251,88	255,10	220	963.0	567.0	969.0	590.0	966.0	578.0	966.0	578.0	257,60	137,68	259,19	131,52	258,40	134,60	214,61	217,63	598,79	279,70	218,77	599,14					639,34	639,34	3,90	3,90	0	0				
4	4	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	197151	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	58541	78276	19736					59762	09:04:49.029	1542096345099582															0	5		Fixation	143	907	761	1,31	239,67	347,79	367	901.0	708.0	931.0	775.0	916.0	741.0	916.0	741.0	241,09	99,74	249,13	81,83	245,11	90,79	213,89	216,95	598,11	278,88	218,09	598,25					638,51	638,51	3,91	3,84	0	0				
5	5	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	197151	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	58541	78276	19736					59925	09:04:49.192	1542096345262875															0	6		Fixation	180	880	807	0,58	355,01	115,34	416	872.0	813.0	894.0	814.0	883.0	813.0	883.0	813.0	233,42	71,76	239,26	71,37	236,34	71,56	213,41	216,75	598,26	278,48	217,91	598,23					638,60	638,60	3,97	3,80	0	0				
6	6	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	197151	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	58541	78276	19736					60112	09:04:49.379	1542096345449536															0	7		Fixation	147	903	809	1,56	299,46	304,45	472	877.0	807.0	924.0	817.0	900.0	812.0	900.0	812.0	234,67	73,19	247,14	70,69	240,91	71,94	213,35	216,84	598,39	278,41	217,96	598,33					638,76	638,76	4,09	3,85	0	0				
7	7	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	197151	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	58541	78276	19736					60275	09:04:49.542	1542096345612848															0	8		Fixation	180	920	839	4,53	9,23	69,77	521																			-34,01										4	4				
8	8	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	197151	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	58541	78276	19736					60485	09:04:49.752	1542096345822802															0	9		Fixation	267	1025	822	14,90	106,06	96,83	584	1006.0	809.0	1025.0	822.0	1015.0	815.0	1015.0	815.0	269,29	72,77	274,16	69,37	271,73	71,07	213,83	216,69	598,27	278,84	217,79	598,41					638,55	638,55	4,00	3,87	0	0				
9	9	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	197151	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	58541	78276	19736					60845	09:04:50.112	1542096346182791															0	10		Fixation	187	861	254	1,15	303,96	197,90	692	843.0	273.0	863.0	242.0	853.0	257.0	853.0	257.0	225,58	216,72	230,86	224,95	228,22	220,84	214,67	217,89	597,98	279,57	218,65	598,24					638,70	638,70	4,13	4,02	0	0				
