	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86
0	0	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	352218	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	83993	124744	40751					83994	11:36:09.285	1553078083220253															0	1		Fixation	397	940	522				1																			-34,01										4	4				
1	1	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	352218	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	83993	124744	40751					84311	11:36:09.602	1553078083536930															0	2		Fixation	133	786	307	3,47	127,74		96	773.0	299.0	803.0	312.0	788.0	305.0	788.0	305.0	206,77	209,58	214,93	206,17	210,85	207,88	222,70	170,46	519,92	285,42	170,15	512,70					548,08	548,08	3,00	3,06	0	0				
2	2	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	352218	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	83993	124744	40751					84477	11:36:09.768	1553078083703561															0	3		Fixation	237	713	213	4,99	356,62	228,88	146	709.0	210.0	719.0	209.0	714.0	209.0	714.0	209.0	189,61	233,45	192,29	233,94	190,95	233,69	225,64	171,97	519,26	288,65	171,75	513,92					547,85	547,85	2,91	2,99	0	0				
3	3	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	352218	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	83993	124744	40751					84747	11:36:10.038	1553078083973482															0	4		Fixation	150	815	219	4,59	174,42	177,80	227																			-34,01										4	4				
4	4	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	352218	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	83993	124744	40751					84930	11:36:10.222	1553078084156796															0	5		Fixation	263	702	208	2,52	357,75	183,32	282																			-34,01										4	4				
5	5	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	352218	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	83993	124744	40751					85217	11:36:10.508	1553078084443442															0	6		Fixation	177	753	210	1,81	358,15	0,40	368	749.0	213.0	754.0	211.0	751.0	212.0	751.0	212.0	200,32	232,64	201,83	233,25	201,07	232,94	224,38	173,35	519,17	287,47	173,62	513,38					548,36	548,36	2,88	2,95	0	0				
6	6	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	352218	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	83993	124744	40751					85417	11:36:10.708	1553078084643445															0	7		Fixation	333	815	212	4,30	195,14	196,99	428	824.0	210.0	819.0	202.0	821.0	206.0	821.0	206.0	220,59	233,46	219,11	235,63	219,85	234,54	223,88	173,43	519,53	286,97	173,77	513,86					548,75	548,75	2,89	2,96	0	0				
7	7	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	352218	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	83993	124744	40751					85780	11:36:11.072	1553078085006720															0	8		Fixation	300	726	236	3,57	354,14	159,00	537																			-34,01										4	4				
8	8	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	352218	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	83993	124744	40751					86110	11:36:11.401	1553078085336659															0	9		Fixation	107	814	245	0,48	206,64	212,50	636																			-34,01										4	4				
9	9	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	352218	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	83993	124744	40751					86344	11:36:11.635	1553078085569956															0	10		Fixation	133	788	258	6,42	355,36	148,72	706																			-34,01										4	4				
10	10	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	352218	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	83993	124744	40751					86514	11:36:11.805	1553078085739875															0	11		Fixation	207	924	269	8,86	192,05	196,69	757	937.0	267.0	921.0	258.0	929.0	262.0	929.0	262.0	250,79	218,27	246,39	220,59	248,59	219,43	219,99	179,22	529,13	283,25	181,14	523,86					560,05	560,05	2,91	3,03	0	0				
11	11	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	352218	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	83993	124744	40751					86764	11:36:12.055	1553078085989939															0	12		Fixation	227	736	309	1,85	350,51	158,46	832																			-34,01										4	4				
12	12	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	352218	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	83993	124744	40751					87010	11:36:12.301	1553078086236538															0	13		Fixation	313	778	316	2,32	238,92	248,41	906																			-34,01										4	4				
13	13	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	352218	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	83993	124744	40751					87343	11:36:12.635	1553078086569805															0	14		Fixation	217	752	359	1,93	351,00	112,08	1006	755.0	358.0	747.0	374.0	751.0	366.0	751.0	366.0	201,99	193,78	199,96	189,43	200,98	191,60	220,73	190,31	543,36	283,93	189,52	537,37					577,38	577,38	2,81	2,96	0	0				
14	14	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	352218	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	83993	124744	40751					87583	11:36:12.875	1553078086809775															0	15		Fixation	170	790	365	3,44	3,62	12,62	1078																			-34,01										4	4				
15	15	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	352218	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	83993	124744	40751					87787	11:36:13.078	1553078087013108															0	16		Fixation	203	901	358	1,12	203,57	199,95	1139																			-34,01										4	4				
16	16	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	352218	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	83993	124744	40751					88000	11:36:13.291	1553078087226364															0	17		Fixation	233	878	368	5,69	0,87	157,30	1203	867.0	365.0	885.0	380.0	876.0	372.0	876.0	372.0	232,04	191,98	236,81	187,94	234,43	189,96	226,05	187,41	534,65	289,36	186,74	530,23					567,94	567,94	3,03	3,07	0	0				
17	17	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	352218	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	83993	124744	40751					88283	11:36:13.574	1553078087509677															0	18		Fixation	200	1076	365	3,27	177,98	177,11	1288	1087.0	359.0	1087.0	376.0	1087.0	367.0	1087.0	367.0	290,87	193,49	291,01	188,98	290,94	191,24	230,31	186,84	535,65	293,67	186,70	531,33					568,41	568,41	3,00	3,01	0	0				
18	18	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	352218	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	83993	124744	40751					88520	11:36:13.811	1553078087746335															0	19		Fixation	260	962	361	1,18	357,20	179,21	1359	947.0	351.0	955.0	374.0	951.0	362.0	951.0	362.0	253,30	195,63	255,50	189,51	254,40	192,57	232,36	185,31	536,63	295,73	185,37	532,26					568,63	568,63	2,96	2,98	0	0				
