	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86
0	0	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	353481	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	122614	190007	67392					122616	17:04:19.843	1540220671608469															0	1		Fixation	207	1207	601				1	1193.0	616.0	1223.0	594.0	1208.0	605.0	1208.0	605.0	319,17	124,57	327,37	130,55	323,27	127,56	225,34	167,21	580,58	291,95	162,91	578,06					603,43	603,43	2,23	2,28	0	0				
1	1	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	353481	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	122614	190007	67392					122866	17:04:20.093	1540220671858416															0	2		Fixation	330	829	454	1,84	8,27		76	807.0	476.0	819.0	439.0	813.0	457.0	813.0	457.0	216,07	162,12	219,27	172,16	217,67	167,14	224,90	167,69	579,23	291,43	162,95	577,80					602,34	602,34	2,25	2,35	0	0				
2	2	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	353481	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	122614	190007	67392					123220	17:04:20.446	1540220672211728															0	3		Fixation	157	898	444	3,17	137,96	129,68	182	884.0	466.0	918.0	440.0	901.0	453.0	901.0	453.0	236,50	164,95	245,71	171,95	241,11	168,45	224,99	167,54	578,47	291,54	162,59	577,45					601,56	601,56	2,09	2,14	0	0				
3	3	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	353481	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	122614	190007	67392					123420	17:04:20.646	1540220672411727															0	4		Fixation	137	809	364	1,22	173,78	35,82	242	799.0	374.0	812.0	366.0	805.0	370.0	805.0	370.0	213,71	189,60	217,43	191,63	215,57	190,62	223,32	167,95	579,29	289,81	163,20	577,55					602,56	602,56	2,09	2,22	0	0				
4	4	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	353481	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	122614	190007	67392					123573	17:04:20.800	1540220672565031															0	5		Fixation	113	763	359	1,82	118,34	304,56	288	768.0	358.0	769.0	346.0	768.0	352.0	768.0	352.0	205,50	193,91	205,71	196,98	205,61	195,44	221,30	168,09	579,60	287,85	163,77	577,37					603,02	603,02	2,10	2,20	0	0				
5	5	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	353481	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	122614	190007	67392					123790	17:04:21.016	1540220672781609															0	6		Fixation	210	730	298	1,31	356,56	238,22	353	724.0	252.0	729.0	311.0	726.0	281.0	726.0	281.0	193,74	222,23	195,04	206,54	194,39	214,39	219,96	168,57	579,14	286,62	164,85	577,32					602,83	602,83	2,23	2,21	0	0				
6	6	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	353481	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	122614	190007	67392					124023	17:04:21.249	1540220673014983															0	7		Fixation	170	780	301	1,38	152,87	156,32	423	757.0	263.0	777.0	296.0	767.0	279.0	767.0	279.0	202,60	219,43	208,01	210,49	205,30	214,96	216,00	171,88	591,76	284,26	164,99	576,36					616,05	616,05	2,20	2,24	0	0				
7	7	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	353481	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	122614	190007	67392					124213	17:04:21.439	1540220673204907															0	8		Fixation	433	733	277	1,42	357,87	205,00	480	725.0	301.0	735.0	269.0	730.0	285.0	730.0	285.0	193,91	209,19	196,59	217,61	195,25	213,40	217,34	167,87	579,55	283,96	165,34	576,64					603,15	603,15	2,18	2,25	0	0				
8	8	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	353481	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	122614	190007	67392					124670	17:04:21.896	1540220673661577															0	9		Fixation	260	787	279	1,16	118,22	120,35	617	785.0	288.0	795.0	274.0	790.0	281.0	790.0	281.0	210,15	212,61	212,82	216,51	211,48	214,56	218,23	167,75	579,05	284,84	165,13	575,97					602,58	602,58	2,14	2,22	0	0				
9	9	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	353481	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	122614	190007	67392					125069	17:04:22.296	1540220674061471															0	10		Fixation	80	766	240	0,70	250,26	132,04	737	762.0	245.0	857.0	295.0	809.0	270.0	809.0	270.0	204,04	224,05	229,34	210,82	216,69	217,44	287,73	165,22	577,40	287,71	165,18	577,29					599,73	599,73	2,15	2,16	1	3				
10	10	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	353481	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	122614	190007	67392					125256	17:04:22.483	1540220674248149															0	11		Fixation	123	757	265	0,55	185,46	295,20	793	740.0	264.0	760.0	272.0	750.0	268.0	750.0	268.0	198,12	219,02	203,42	216,81	200,77	217,91	220,42	167,48	579,18	287,10	165,00	577,16					602,48	602,48	2,10	2,22	0	0				
11	11	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	353481	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	122614	190007	67392					125389	17:04:22.616	1540220674381415															0	12		Fixation	190	736	267	1,50	358,99	173,53	833	734.0	268.0	733.0	265.0	733.0	266.0	733.0	266.0	196,34	218,02	196,15	218,83	196,24	218,42	220,08	167,64	578,79	286,76	164,87	576,90					602,19	602,19	2,15	2,22	0	0				
12	12	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	353481	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	122614	190007	67392					125603	17:04:22.829	1540220674594736															0	13		Fixation	333	793	268	2,19	355,16	356,17	897	790.0	276.0	804.0	277.0	797.0	276.0	797.0	276.0	211,45	215,85	215,22	215,71	213,34	215,78	220,18	167,61	578,79	286,86	164,75	576,94					602,17	602,17	2,16	2,23	0	0				
13	13	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	353481	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	122614	190007	67392					125966	17:04:23.193	1540220674958014															0	14		Fixation	257	876	275	3,63	186,68	191,52	1006	877.0	280.0	878.0	272.0	877.0	276.0	877.0	276.0	234,69	214,87	234,84	216,83	234,76	215,85	221,45	167,66	578,78	288,10	164,60	577,35					602,10	602,10	2,14	2,20	0	0				
14	14	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	353481	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	122614	190007	67392					126259	17:04:23.486	1540220675251293															0	15		Fixation	243	739	291	0,89	356,62	169,94	1094	733.0	290.0	739.0	288.0	736.0	289.0	736.0	289.0	196,07	212,08	197,68	212,56	196,88	212,32	220,56	167,35	578,90	287,19	164,47	577,33					602,16	602,16	2,12	2,19	0	0				
15	15	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	353481	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	122614	190007	67392					126519	17:04:23.746	1540220675511317															0	16		Fixation	287	773	293	2,86	353,64	357,02	1172	773.0	295.0	779.0	293.0	776.0	294.0	776.0	294.0	206,79	210,83	208,57	211,16	207,68	210,99	220,46	167,27	579,03	287,15	164,42	577,40					602,26	602,26	2,14	2,20	0	0				
16	16	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	353481	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	122614	190007	67392					126836	17:04:24.062	1540220675827902															0	17		Fixation	170	881	305	0,50	180,00	186,36	1267	872.0	307.0	887.0	306.0	879.0	306.0	879.0	306.0	233,45	207,40	237,45	207,90	235,45	207,65	221,62	167,33	578,86	288,27	164,26	577,37					602,06	602,06	2,15	2,21	0	0				
17	17	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	353481	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	122614	190007	67392					127193	17:04:24.419	1540220676184572															0	18		Fixation	167	862	305	3,43	198,91	18,91	1374	853.0	329.0	866.0	316.0	859.0	322.0	859.0	322.0	228,26	201,71	231,71	205,02	229,98	203,37	221,01	167,40	578,92	287,75	164,34	577,40					602,16	602,16	2,12	2,15	0	0				
18	18	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	353481	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	122614	190007	67392					127389	17:04:24.616	1540220676381217															0	19		Fixation	233	739	347	1,16	2,61	163,70	1433	720.0	360.0	735.0	331.0	727.0	345.0	727.0	345.0	192,72	193,27	196,57	201,20	194,64	197,24	220,43	167,08	579,12	287,09	164,12	577,58					602,29	602,29	2,13	2,23	0	0				
19	19	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	353481	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	122614	190007	67392					127642	17:04:24.869	1540220676634521															0	20		Fixation	267	783	345	1,08	175,80	173,19	1509	779.0	352.0	787.0	335.0	783.0	343.0	783.0	343.0	208,47	195,57	210,71	200,10	209,59	197,84	221,78	167,02	579,22	288,50	163,84	578,02					602,27	602,27	2,13	2,22	0	0				
20	20	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	353481	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	122614	190007	67392					127929	17:04:25.156	1540220676921088															0	21		Fixation	200	742	342	1,60	358,12	182,31	1595	735.0	345.0	746.0	327.0	740.0	336.0	740.0	336.0	196,75	197,37	199,64	202,07	198,20	199,72	222,51	167,39	580,05	289,21	164,10	578,91					603,14	603,14	2,10	2,20	0	0				
21	21	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	353481	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	122614	190007	67392					128152	17:04:25.379	1540220677144380															0	22		Fixation	187	803	344	2,48	354,51	356,40	1662	802.0	355.0	810.0	335.0	806.0	345.0	806.0	345.0	214,67	194,68	216,80	199,92	215,73	197,30	222,88	167,70	580,84	289,59	164,39	579,76					603,97	603,97	2,10	2,19	0	0				
22	22	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	353481	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	122614	190007	67392					128369	17:04:25.596	1540220677361072															0	23		Fixation	90	897	353	2,71	166,05	171,54	1727	875.0	367.0	899.0	339.0	887.0	353.0	887.0	353.0	234,19	191,45	240,49	198,97	237,34	195,21	222,69	167,66	581,18	289,37	164,50	580,17					604,29	604,29	2,11	2,18	0	0				
23	23	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	353481	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	122614	190007	67392					128616	17:04:25.842	1540220677607646															0	24		Fixation	150	796	328	2,55	340,96	174,90	1801	796.0	343.0	905.0	340.0	850.0	341.0	850.0	341.0	213,09	197,96	242,13	198,70	227,61	198,33	288,49	164,82	579,95	289,14	169,31	592,73					602,04	602,04	2,17	2,22	1	3				
24	24	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	353481	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	122614	190007	67392					128786	17:04:26.012	1540220677777649															0	25		Fixation	317	889	360	1,71	2,65	21,70	1852	889.0	336.0	889.0	359.0	889.0	347.0	889.0	347.0	237,97	199,76	238,00	193,53	237,98	196,65	220,06	170,41	590,20	287,92	164,52	579,58					613,84	613,84	2,16	2,21	0	0				
25	25	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	353481	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	122614	190007	67392					129126	17:04:26.352	1540220678117619															0	26		Fixation	330	954	357	1,03	358,53	355,88	1954	948.0	363.0	965.0	352.0	956.0	357.0	956.0	357.0	253,81	192,38	258,29	195,36	256,05	193,87	221,49	167,48	581,06	288,20	164,44	579,98					604,18	604,18	2,17	2,18	0	0				
26	26	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	353481	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	122614	190007	67392					129476	17:04:26.702	1540220678467578															0	27		Fixation	250	993	358	1,06	354,27	355,74	2059	992.0	355.0	996.0	347.0	994.0	351.0	994.0	351.0	265,47	194,67	266,54	196,86	266,00	195,76	221,44	166,99	580,21	288,14	163,83	579,26					603,22	603,22	2,13	2,17	0	0				
27	27	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	353481	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	122614	190007	67392					129742	17:04:26.969	1540220678734216															0	28		Fixation	153	1033	362	1,54	4,94	10,67	2139	1023.0	374.0	1047.0	363.0	1035.0	368.0	1035.0	368.0	273,69	189,42	280,20	192,50	276,95	190,96	221,71	166,35	579,70	288,38	163,01	578,87					602,51	602,51	2,16	2,17	0	0				
28	28	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	353481	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	122614	190007	67392					129919	17:04:27.145	1540220678910811															0	29		Fixation	187	1091	357	0,35	265,62	260,67	2192	1085.0	364.0	1097.0	350.0	1091.0	357.0	1091.0	357.0	290,23	192,11	293,54	195,90	291,88	194,00	222,38	165,56	579,01	289,05	162,20	578,44					601,56	601,56	2,17	2,17	0	0				
29	29	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	353481	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	122614	190007	67392					130335	17:04:27.562	1540220679327395															0	30		Fixation	377	1090	370	0,74	0,00	94,38	2317	1095.0	379.0	1081.0	370.0	1088.0	374.0	1088.0	374.0	293,00	188,08	289,30	190,73	291,15	189,41	224,50	166,17	577,61	291,28	162,31	577,94					600,33	600,33	2,17	2,15	0	0				
30	30	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	353481	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	122614	190007	67392					130729	17:04:27.955	1540220679720709															0	31		Fixation	297	1118	370	8,79	184,15	184,15	2435	1114.0	380.0	1122.0	371.0	1118.0	375.0	1118.0	375.0	298,13	187,93	300,23	190,29	299,18	189,11	223,93	168,55	578,18	290,68	165,71	579,27					601,69	601,69	2,17	2,17	0	0				
