	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86
0	0	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	284899	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	78565	150220	71655					78567	13:12:02.526	1540206733951416															0	1		Fixation	233	1118	538				1																			-34,01										4	4				
1	1	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	284899	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	78565	150220	71655					78847	13:12:02.806	1540206734231367															0	2		Fixation	123	820	385	8,40	105,55		85																			-34,01										4	4				
2	2	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	284899	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	78565	150220	71655					79010	13:12:02.969	1540206734394650															0	3		Fixation	270	772	213	2,64	14,79	269,24	134	772.0	201.0	769.0	217.0	770.0	209.0	770.0	209.0	206,51	236,02	205,91	231,73	206,21	233,87	229,91	132,01	499,53	285,45	128,36	502,06					515,20	515,20	3,47	3,41	0	0				
3	3	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	284899	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	78565	150220	71655					79307	13:12:03.266	1540206734691261															0	4		Fixation	320	829	198	0,73	263,68	248,89	223																			-34,01										4	4				
4	4	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	284899	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	78565	150220	71655					79753	13:12:03.712	1540206735137877															0	5		Fixation	127	827	216	6,46	285,90	22,22	357	826.0	201.0	827.0	231.0	826.0	216.0	826.0	216.0	220,92	236,04	221,24	227,87	221,08	231,95	226,01	131,97	501,48	281,84	129,66	504,17					517,25	517,25	3,23	3,17	0	0				
5	5	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	284899	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	78565	150220	71655					80010	13:12:03.969	1540206735394519															0	6		Fixation	163	887	426	3,38	276,48	350,59	434	886.0	429.0	896.0	434.0	891.0	431.0	891.0	431.0	237,12	174,87	239,77	173,37	238,44	174,12	228,64	134,98	510,83	284,13	133,16	517,01					526,90	526,90	3,31	3,23	0	0				
6	6	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	284899	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	78565	150220	71655					80203	13:12:04.162	1540206735587846															0	7		Fixation	233	900	540	7,11	281,00	4,52	492	903.0	559.0	905.0	540.0	904.0	549.0	904.0	549.0	241,68	139,95	242,25	144,93	241,97	142,44	231,82	134,19	521,22	286,89	132,49	529,20					536,33	536,33	3,42	3,23	0	0				
7	7	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	284899	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	78565	150220	71655					80480	13:12:04.439	1540206735864519															0	8		Fixation	173	947	781	2,35	337,75	56,74	575	948.0	781.0	932.0	785.0	940.0	783.0	940.0	783.0	253,61	80,30	249,36	79,24	251,49	79,77	227,57	136,88	529,84	282,55	135,94	537,55					545,56	545,56	3,43	3,30	0	0				
8	8	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	284899	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	78565	150220	71655					80677	13:12:04.636	1540206736061160															0	9		Fixation	257	1023	812	14,88	113,63	135,89	634	1034.0	814.0	1022.0	814.0	1028.0	814.0	1028.0	814.0	276,68	71,31	273,52	71,37	275,10	71,34	222,08	136,47	526,39	277,40	135,96	532,79					542,48	542,48	3,28	3,15	0	0				
9	9	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	284899	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	78565	150220	71655					80993	13:12:04.952	1540206736377739															0	10		Fixation	180	818	345	3,36	90,00	336,37	729	804.0	344.0	823.0	343.0	813.0	343.0	813.0	343.0	215,25	197,58	220,29	197,85	217,77	197,71	222,50	137,85	515,24	277,67	138,51	521,12					532,35	532,35	3,25	3,19	0	0				
