	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86
0	0	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	308374	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	72042	117977	45936					72044	14:00:05.847	1539950401721617															0	1		Fixation	237	438	599				1																			-34,01										4	4				
1	1	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	308374	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	72042	117977	45936					72311	14:00:06.113	1539950401988222															0	2		Fixation	190	781	561	7,47	91,69		81	777.0	560.0	771.0	561.0	774.0	560.0	774.0	560.0	207,92	139,63	206,23	139,33	207,07	139,48	214,81	170,26	623,54	272,13	169,33	624,21					645,59	645,59	2,91	3,00	0	0				
2	2	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	308374	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	72042	117977	45936					72541	14:00:06.343	1539950402218229															0	3		Fixation	213	772	257	2,79	357,48	265,79	150	762.0	254.0	782.0	251.0	772.0	252.0	772.0	252.0	203,98	221,73	209,23	222,48	206,60	222,11	215,69	171,13	623,68	272,64	170,24	624,43					645,94	645,94	2,80	2,85	0	0				
3	3	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	308374	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	72042	117977	45936					72787	14:00:06.590	1539950402464819															0	4		Fixation	387	886	262	3,04	167,83	170,35	224	885.0	263.0	883.0	268.0	884.0	265.0	884.0	265.0	236,92	219,45	236,42	218,08	236,67	218,76	217,17	171,01	622,63	274,41	170,26	623,82					644,82	644,82	2,66	2,72	0	0				
4	4	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	308374	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	72042	117977	45936					73207	14:00:07.010	1539950402884761															0	5		Fixation	177	765	236	1,29	171,23	3,39	350	762.0	229.0	746.0	239.0	754.0	234.0	754.0	234.0	203,86	228,45	199,61	225,73	201,73	227,09	219,54	171,66	618,49	276,78	170,85	619,32					640,96	640,96	2,64	2,73	0	0				
5	5	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	308374	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	72042	117977	45936					73404	14:00:07.206	1539950403081407															0	6		Fixation	253	713	228	0,97	300,39	129,16	409	718.0	218.0	706.0	221.0	712.0	219.0	712.0	219.0	192,07	231,48	188,99	230,58	190,53	231,03	219,99	172,71	618,47	277,25	171,83	618,75					641,26	641,26	2,64	2,73	0	0				
6	6	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	308374	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	72042	117977	45936					73674	14:00:07.476	1539950403351398															0	7		Fixation	217	733	262	2,42	3,51	63,13	490	728.0	259.0	733.0	256.0	730.0	257.0	730.0	257.0	194,85	220,40	196,28	221,13	195,56	220,76	221,06	172,48	617,54	278,29	171,60	618,10					640,25	640,25	2,67	2,74	0	0				
7	7	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	308374	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	72042	117977	45936					73924	14:00:07.726	1539950403601344															0	8		Fixation	160	831	256	1,40	351,84	348,33	565	830.0	259.0	829.0	254.0	829.0	256.0	829.0	256.0	222,08	220,34	221,76	221,82	221,92	221,08	221,50	173,21	618,93	278,77	172,35	619,62					641,77	641,77	2,66	2,71	0	0				
8	8	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	308374	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	72042	117977	45936					74107	14:00:07.910	1539950403784651															0	9		Fixation	137	887	264	2,15	199,53	207,69	620	894.0	268.0	875.0	260.0	884.0	264.0	884.0	264.0	239,30	218,04	234,20	220,03	236,75	219,04	222,54	172,33	618,01	279,82	171,45	619,04					640,56	640,56	2,65	2,72	0	0				
9	9	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	308374	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	72042	117977	45936					74274	14:00:08.076	1539950403951294															0	10		Fixation	103	805	293	1,56	143,22	303,69	670	798.0	294.0	811.0	295.0	804.0	294.0	804.0	294.0	213,59	211,03	216,91	210,65	215,25	210,84	222,30	172,02	617,55	279,50	171,33	618,57					640,04	640,04	2,66	2,74	0	0				
10	10	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	308374	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	72042	117977	45936					74534	14:00:08.336	1539950404211318															0	11		Fixation	373	754	255	2,58	284,92	141,70	748	746.0	271.0	751.0	249.0	748.0	260.0	748.0	260.0	199,62	217,24	201,05	223,07	200,34	220,16	221,61	171,74	618,08	278,92	171,08	619,07					640,48	640,48	2,69	2,76	0	0				
11	11	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	308374	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	72042	117977	45936					74941	14:00:08.743	1539950404617930															0	12		Fixation	150	781	356	0,84	134,91	209,99	870	771.0	362.0	783.0	358.0	777.0	360.0	777.0	360.0	206,25	192,73	209,62	193,83	207,94	193,28	221,59	171,30	617,80	278,70	170,72	618,92					640,08	640,08	2,76	2,81	0	0				
12	12	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	308374	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	72042	117977	45936					75104	14:00:08.906	1539950404781201															0	13		Fixation	527	757	332	4,00	0,35	225,45	919	755.0	327.0	766.0	344.0	760.0	335.0	760.0	335.0	202,14	202,26	204,88	197,66	203,51	199,96	221,58	170,99	617,25	278,78	170,32	618,24					639,47	639,47	2,74	2,80	0	0				
13	13	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	308374	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	72042	117977	45936					75670	14:00:09.473	1539950405347729															0	14		Fixation	173	919	331	2,50	180,57	180,21	1089	921.0	327.0	921.0	332.0	921.0	329.0	921.0	329.0	246,38	202,14	246,60	200,68	246,49	201,41	221,75	171,43	618,06	279,05	170,74	619,25					640,36	640,36	2,65	2,70	0	0				
14	14	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	308374	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	72042	117977	45936					75880	14:00:09.683	1539950405557810															0	15		Fixation	567	818	332	2,98	0,48	179,91	1152	791.0	330.0	804.0	332.0	797.0	331.0	797.0	331.0	211,72	201,28	215,20	200,77	213,46	201,02	221,36	171,36	617,42	278,62	170,74	618,81					639,75	639,75	2,57	2,61	0	0				
15	15	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	308374	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	72042	117977	45936					76480	14:00:10.283	1539950406157710															0	16		Fixation	177	938	331	0,82	185,21	184,73	1332	939.0	334.0	927.0	333.0	933.0	333.0	933.0	333.0	251,15	200,18	248,04	200,44	249,59	200,31	223,13	170,05	614,79	280,39	169,15	616,57					636,75	636,75	2,63	2,68	0	0				
16	16	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	308374	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	72042	117977	45936					76674	14:00:10.476	1539950406350992															0	17		Fixation	210	905	334	1,56	359,09	173,88	1390	907.0	338.0	903.0	331.0	905.0	334.0	905.0	334.0	242,59	199,26	241,67	201,01	242,13	200,13	223,63	171,73	616,56	280,91	170,72	618,19					638,94	638,94	2,62	2,66	0	0				
17	17	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	308374	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	72042	117977	45936					76907	14:00:10.709	1539950406584278															0	18		Fixation	167	968	335	0,63	189,12	190,03	1460	975.0	334.0	965.0	330.0	970.0	332.0	970.0	332.0	260,98	200,35	258,30	201,22	259,64	200,78	224,31	171,01	615,73	281,56	169,96	617,59					637,88	637,88	2,61	2,67	0	0				
18	18	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	308374	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	72042	117977	45936					77084	14:00:10.886	1539950406760966															0	19		Fixation	167	943	339	1,32	0,00	170,88	1513	949.0	344.0	930.0	331.0	939.0	337.0	939.0	337.0	253,97	197,72	248,81	201,04	251,39	199,38	225,33	170,76	614,43	282,58	169,66	616,51					636,52	636,52	2,59	2,67	0	0				
19	19	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	308374	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	72042	117977	45936					77367	14:00:11.169	1539950407044170															0	20		Fixation	210	996	339	0,90	7,93	7,93	1598	996.0	337.0	983.0	359.0	989.0	348.0	989.0	348.0	266,67	199,49	263,11	193,59	264,89	196,54	225,39	169,14	613,31	282,68	168,31	615,61					634,95	634,95	2,67	2,65	0	0				
20	20	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	308374	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	72042	117977	45936					77597	14:00:11.399	1539950407274187															0	21		Fixation	173	1032	334	0,67	0,00	352,07	1667	1037.0	335.0	1013.0	334.0	1025.0	334.0	1025.0	334.0	277,43	199,98	271,03	200,22	274,23	200,10	226,04	169,71	614,59	283,32	168,77	617,00					636,30	636,30	2,74	2,76	0	0				
21	21	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	308374	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	72042	117977	45936					77783	14:00:11.586	1539950407460861															0	22		Fixation	187	1059	334	0,87	3,28	3,28	1723	1074.0	329.0	1055.0	335.0	1064.0	332.0	1064.0	332.0	287,50	201,54	282,21	200,04	284,86	200,79	226,29	170,25	615,44	283,56	169,34	617,92					637,27	637,27	2,77	2,79	0	0				
22	22	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	308374	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	72042	117977	45936					77987	14:00:11.789	1539950407664119															0	23		Fixation	263	1094	332	0,77	1,85	358,57	1784	1106.0	335.0	1086.0	334.0	1096.0	334.0	1096.0	334.0	295,97	200,05	290,61	200,21	293,29	200,13	226,61	170,50	616,38	283,90	169,57	618,96					638,22	638,22	2,71	2,76	0	0				
23	23	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	308374	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	72042	117977	45936					78267	14:00:12.069	1539950407944079															0	24		Fixation	417	1125	331	7,70	185,36	183,51	1868	1137.0	339.0	1121.0	331.0	1129.0	335.0	1129.0	335.0	304,16	199,05	300,06	201,10	302,11	200,08	226,72	170,40	616,52	284,00	169,45	619,13					638,32	638,32	2,72	2,76	0	0				
24	24	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	308374	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	72042	117977	45936					78730	14:00:12.532	1539950408407355															0	25		Fixation	163	815	360	0,74	178,08	352,72	2007	822.0	366.0	813.0	355.0	817.0	360.0	817.0	360.0	219,96	191,72	217,47	194,50	218,71	193,11	226,35	169,93	617,99	283,56	169,03	620,63					639,58	639,58	2,70	2,79	0	0				
25	25	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	308374	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	72042	117977	45936					78910	14:00:12.712	1539950408587312															0	26		Fixation	513	785	359	0,18	225,09	47,01	2061	772.0	366.0	790.0	355.0	781.0	360.0	781.0	360.0	206,62	191,69	211,46	194,60	209,04	193,14	226,07	170,17	618,41	283,31	169,24	620,83					640,06	640,06	2,70	2,78	0	0				
