	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86
0	0	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	383703	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	134840	195656	60816					134868	13:53:10.729	1542027238731057															0	1		Fixation	183	933	462				9	935.0	471.0	927.0	442.0	931.0	456.0	931.0	456.0	250,22	163,59	248,09	171,37	249,16	167,48	228,89	256,14	610,99	294,82	256,36	609,43					665,64	665,64	2,44	2,43	0	0				
1	1	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	383703	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	134840	195656	60816					135078	13:53:10.939	1542027238941012															0	2		Fixation	227	903	357	2,71	105,90		72	908.0	373.0	907.0	343.0	907.0	358.0	907.0	358.0	243,05	189,72	242,78	197,89	242,92	193,80	228,59	256,34	611,10	294,50	256,54	609,35					665,84	665,84	2,53	2,54	0	0				
2	2	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	383703	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	134840	195656	60816					135355	13:53:11.216	1542027239217644															0	3		Fixation	143	1015	851	12,19	282,73	176,84	155	997.0	853.0	1025.0	864.0	1011.0	858.0	1011.0	858.0	266,93	61,07	274,38	57,92	270,65	59,49	228,62	255,94	611,97	294,36	256,19	610,26					666,45	666,45	2,54	2,59	0	0				
3	3	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	383703	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	134840	195656	60816					135558	13:53:11.419	1542027239420992															0	4		Fixation	277	1003	309	13,07	91,26	168,53	216	1009.0	308.0	989.0	274.0	999.0	291.0	999.0	291.0	270,08	207,37	264,63	216,38	267,35	211,88	228,79	256,95	611,67	294,27	257,28	610,04					666,61	666,61	2,49	2,50	0	0				
4	4	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	383703	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	134840	195656	60816					135861	13:53:11.722	1542027239724272															0	5		Fixation	250	914	329	2,28	192,70	101,44	307	915.0	354.0	885.0	316.0	900.0	335.0	900.0	335.0	244,93	194,91	236,89	205,19	240,91	200,05	228,58	256,78	611,58	294,41	256,96	609,70					666,46	666,46	2,48	2,53	0	0				
5	5	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	383703	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	134840	195656	60816					136138	13:53:11.999	1542027240000956															0	6		Fixation	397	893	264	1,71	107,85	275,15	390	898.0	250.0	890.0	232.0	894.0	241.0	894.0	241.0	240,27	222,85	238,06	227,72	239,16	225,28	228,67	257,48	611,87	294,41	257,64	610,09					667,03	667,03	2,51	2,59	0	0				
6	6	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	383703	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	134840	195656	60816					136591	13:53:12.452	1542027240454152															0	7		Fixation	410	885	797	12,94	269,14	161,29	526	879.0	784.0	911.0	799.0	895.0	791.0	895.0	791.0	235,30	79,36	243,76	75,35	239,53	77,36	229,42	257,07	612,45	295,07	256,94	610,53					667,34	667,34	2,57	2,70	0	0				
7	7	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	383703	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	134840	195656	60816					137025	13:53:12.886	1542027240887427															0	8		Fixation	107	958	810	1,78	349,87	80,73	656	965.0	817.0	982.0	838.0	973.0	827.0	973.0	827.0	258,34	70,67	262,89	65,03	260,62	67,85	235,49	260,21	612,56	301,36	259,63	611,90					668,59	668,59	2,58	2,75	0	0				
8	8	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	383703	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	134840	195656	60816					137171	13:53:13.032	1542027241034113															0	9		Fixation	293	823	836	3,28	190,94	201,06	700	798.0	836.0	862.0	860.0	830.0	848.0	830.0	848.0	213,67	65,52	230,66	59,06	222,17	62,29	234,57	259,07	609,20	300,44	258,33	608,14					665,10	665,10	2,52	2,72	0	0				
9	9	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	383703	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	134840	195656	60816					137501	13:53:13.362	1542027241364016															0	10		Fixation	177	929	834	2,56	1,08	170,15	799	895.0	814.0	937.0	846.0	916.0	830.0	916.0	830.0	239,61	71,42	250,88	62,73	245,24	67,08	226,91	252,69	598,63	292,82	251,33	597,49					653,12	653,12	2,59	2,67	0	0				
