	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86
0	0	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	324741	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	85989	133285	47296					86127	14:36:44.968	1553088918875348															0	1		Fixation	103	553	282				42	549.0	284.0	560.0	282.0	554.0	283.0	554.0	283.0	146,95	213,83	149,89	214,35	148,42	214,09	197,89	184,15	524,79	256,15	176,08	518,22					559,87	559,87	3,48	3,73	0	0				
1	1	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	324741	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	85989	133285	47296					86400	14:36:45.242	1553088919148686															0	2		Fixation	77	800	352	7,47	344,13		124	788.0	359.0	818.0	353.0	803.0	356.0	803.0	356.0	210,98	193,62	218,79	195,26	214,88	194,44	200,05	183,49	523,88	258,34	175,51	517,71					558,55	558,55	3,50	3,73	0	0				
2	2	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	324741	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	85989	133285	47296					86577	14:36:45.418	1553088919325328															0	3		Fixation	220	840	535	9,65	282,29	298,16	177																			-34,01										4	4				
3	3	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	324741	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	85989	133285	47296					87147	14:36:45.988	1553088919895310															0	4		Fixation	500	880	278	9,38	81,18	158,89	348																			-34,01										4	4				
4	4	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	324741	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	85989	133285	47296					87683	14:36:46.525	1553088920431860															0	5		Fixation	533	838	362	1,76	243,51	162,33	509																			-34,01										4	4				
5	5	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	324741	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	85989	133285	47296					88310	14:36:47.152	1553088921058462															0	6		Fixation	197	838	339	1,10	90,00	206,49	697	824.0	337.0	854.0	342.0	839.0	339.0	839.0	339.0	220,52	199,47	228,63	198,08	224,57	198,77	255,45	164,56	507,12	310,30	155,15	526,05					532,93	532,93	3,28	3,53	0	0				
6	6	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	324741	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	85989	133285	47296					88550	14:36:47.391	1553088921298399															0	7		Fixation	267	807	248	4,65	108,76	18,76	769																			-34,01										4	4				
7	7	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	324741	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	85989	133285	47296					88843	14:36:47.685	1553088921591712															0	8		Fixation	280	758	218	2,80	148,44	39,69	857																			-34,01										4	4				
8	8	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	324741	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	85989	133285	47296					89156	14:36:47.998	1553088921904967															0	9		Fixation	280	801	177	2,47	43,73	255,29	951	791.0	175.0	819.0	158.0	805.0	166.0	805.0	166.0	211,63	242,86	219,19	247,58	215,41	245,22	207,16	188,18	524,38	265,20	177,60	525,70					560,17	560,17	3,40	3,59	0	0				
9	9	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	324741	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	85989	133285	47296					89726	14:36:48.568	1553088922474945															0	10		Fixation	193	818	234	1,70	286,56	242,83	1122	815.0	227.0	736.0	170.0	775.0	198.0	775.0	198.0	218,04	229,01	196,83	244,24	207,44	236,63	272,63	188,66	533,24	272,94	193,51	544,60					566,51	566,51	3,67	3,75	1	3				
10	10	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	324741	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	85989	133285	47296					90103	14:36:48.945	1553088922851537															0	11		Fixation	67	770	213	1,49	156,30	229,75	1235	756.0	207.0	789.0	210.0	772.0	208.0	772.0	208.0	202,43	234,32	211,09	233,56	206,76	233,94	225,57	195,56	529,00	283,29	183,94	521,91					566,02	566,02	3,31	3,50	0	0				
11	11	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	324741	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	85989	133285	47296					90403	14:36:49.245	1553088923151467															0	12		Fixation	153	822	216	2,50	356,69	200,38	1325																			-34,01										4	4				
