	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86
0	0	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	181312	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	105956	150500	44544					105958	12:36:34.846	1553081708771351															0	1		Fixation	353	1293	518				1	1296.0	548.0	1291.0	519.0	1293.0	533.0	1293.0	533.0	346,71	142,95	345,55	150,51	346,13	146,73	215,38	171,30	572,12	282,11	172,17	570,17					597,47	597,47	2,89	2,52	0	0				
1	1	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	181312	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	105956	150500	44544					106024	12:36:34.913	1553081708837976															0	2		Fixation	157	1366	514	20,38	163,37		21																			-34,01										4	4				
2	2	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	181312	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	105956	150500	44544					106238	12:36:35.126	1553081709051313															0	3		Fixation	193	879	369	3,11	100,89	297,52	85	844.0	377.0	897.0	381.0	870.0	379.0	870.0	379.0	225,88	188,72	240,02	187,67	232,95	188,20	215,13	172,00	572,10	281,62	172,71	569,96					597,71	597,71	2,86	2,52	0	0				
3	3	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	181312	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	105956	150500	44544					106467	12:36:35.356	1553081709281197															0	4		Fixation	197	857	255	1,24	341,12	240,23	154	841.0	226.0	880.0	255.0	860.0	240.0	860.0	240.0	225,05	229,17	235,62	221,41	230,33	225,29	214,22	172,49	573,34	280,68	173,46	571,03					599,11	599,11	2,77	2,48	0	0				
4	4	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	181312	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	105956	150500	44544					106684	12:36:35.573	1553081709497902															0	5		Fixation	187	901	270	1,69	254,48	273,36	219	881.0	259.0	927.0	281.0	904.0	270.0	904.0	270.0	235,81	220,32	248,07	214,43	241,94	217,38	214,47	173,08	574,38	281,04	174,08	572,13					600,27	600,27	2,68	2,44	0	0				
5	5	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	181312	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	105956	150500	44544					106897	12:36:35.786	1553081709711233															0	6		Fixation	280	884	331	1,91	171,17	276,69	283	881.0	337.0	905.0	346.0	893.0	341.0	893.0	341.0	235,87	199,53	242,24	197,11	239,05	198,32	215,01	173,51	574,76	281,57	174,33	572,60					600,73	600,73	2,64	2,41	0	0				
6	6	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	181312	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	105956	150500	44544					107201	12:36:36.089	1553081710014490															0	7		Fixation	270	813	320	5,18	0,00	188,83	374	801.0	308.0	835.0	330.0	818.0	319.0	818.0	319.0	214,30	207,18	223,49	201,45	218,90	204,31	212,87	175,19	575,70	279,50	176,18	573,61					602,35	602,35	2,74	2,44	0	0				
7	7	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	181312	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	105956	150500	44544					107574	12:36:36.463	1553081710387784															0	8		Fixation	320	931	320	4,64	194,47	194,47	486																			-34,01										4	4				
8	8	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	181312	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	105956	150500	44544					107921	12:36:36.809	1553081710734429															0	9		Fixation	207	826	347	1,46	5,21	170,75	590	805.0	330.0	835.0	367.0	820.0	348.0	820.0	348.0	215,45	201,22	223,56	191,39	219,51	196,31	218,11	176,18	574,79	284,67	177,47	572,26					601,48	601,48	2,76	2,48	0	0				
9	9	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	181312	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	105956	150500	44544					108151	12:36:37.039	1553081710964331															0	10		Fixation	150	881	342	1,18	336,23	331,02	659	855.0	337.0	899.0	343.0	877.0	340.0	877.0	340.0	228,88	199,52	240,61	197,78	234,74	198,65	217,00	177,57	583,00	283,60	176,95	580,76					609,71	609,71	2,79	2,49	0	0				
