	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86
0	0	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	312650	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	92200	173855	81655					92200	09:06:33.453	1540800419545972															0	1		Fixation	257	182	607				1	177.0	604.0	188.0	614.0	182.0	609.0	182.0	609.0	47,44	127,75	50,23	125,15	48,83	126,45	211,80	174,80	566,92	270,78	177,60	562,30					594,09	594,09	3,95	3,90	0	0				
1	1	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	312650	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	92200	173855	81655					92490	09:06:33.743	1540800419835956															0	2		Fixation	127	798	289	5,35	122,24		88																			-34,01										4	4				
2	2	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	312650	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	92200	173855	81655					92677	09:06:33.929	1540800420022576															0	3		Fixation	207	736	191	2,28	351,84	229,61	144	723.0	178.0	736.0	173.0	729.0	175.0	729.0	175.0	193,44	242,14	196,85	243,45	195,14	242,79	211,84	176,54	566,93	270,66	179,94	562,87					594,70	594,70	3,80	3,73	0	0				
3	3	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	312650	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	92200	173855	81655					92917	09:06:34.169	1540800420262559															0	4		Fixation	73	820	203	0,21	39,90	48,05	216	814.0	212.0	839.0	200.0	826.0	206.0	826.0	206.0	217,83	232,93	224,60	236,19	221,22	234,56	214,03	178,69	565,15	272,90	183,15	562,84					593,65	593,65	3,59	3,47	0	0				
4	4	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	312650	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	92200	173855	81655					93150	09:06:34.403	1540800420495818															0	5		Fixation	153	826	198	1,27	200,04	160,15	286	825.0	195.0	841.0	191.0	833.0	193.0	833.0	193.0	220,89	237,70	224,97	238,69	222,93	238,20	214,44	178,15	564,42	273,37	182,81	562,11					592,75	592,75	3,57	3,48	0	0				
5	5	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	312650	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	92200	173855	81655					93327	09:06:34.579	1540800420672533															0	6		Fixation	213	782	214	0,98	170,51	330,47	339	772.0	214.0	793.0	222.0	782.0	218.0	782.0	218.0	206,72	232,49	212,19	230,31	209,46	231,40	215,46	178,34	563,97	274,41	182,56	561,68					592,32	592,32	3,67	3,49	0	0				
6	6	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	312650	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	92200	173855	81655					93554	09:06:34.806	1540800420899182															0	7		Fixation	263	746	208	14,97	283,79	113,28	407	746.0	207.0	766.0	209.0	756.0	208.0	756.0	208.0	199,52	234,42	204,93	233,93	202,22	234,18	214,45	178,50	564,54	273,39	182,80	562,02					592,98	592,98	3,84	3,66	0	0				
7	7	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	312650	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	92200	173855	81655					93907	09:06:35.159	1540800421252394															0	8		Fixation	140	878	744	1,78	283,79	359,99	513	876.0	754.0	890.0	765.0	883.0	759.0	883.0	759.0	234,39	87,65	238,12	84,63	236,26	86,14	213,94	177,06	563,70	272,83	181,62	561,24					591,73	591,73	3,89	3,67	0	0				
8	8	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	312650	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	92200	173855	81655					94083	09:06:35.336	1540800421429086															0	9		Fixation	413	894	809	1,28	331,22	47,43	566	903.0	813.0	910.0	831.0	906.0	822.0	906.0	822.0	241,74	71,74	243,50	66,79	242,62	69,26	213,52	176,47	562,67	272,45	180,89	560,16					590,59	590,59	3,86	3,67	0	0				
9	9	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	312650	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	92200	173855	81655					94527	09:06:35.779	1540800421872308															0	10		Fixation	157	936	832	3,97	177,28	206,07	699	934.0	833.0	935.0	839.0	934.0	836.0	934.0	836.0	250,01	66,22	250,26	64,73	250,13	65,47	212,25	175,60	562,65	271,23	180,00	559,91					590,36	590,36	3,48	3,31	0	0				
10	10	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	312650	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	92200	173855	81655					94723	09:06:35.976	1540800422068968															0	11		Fixation	123	788	825	15,96	89,52	272,23	758	771.0	823.0	762.0	833.0	766.0	828.0	766.0	828.0	206,38	68,90	203,95	66,18	205,16	67,54	212,01	175,76	563,00	270,98	180,03	560,14					590,76	590,76	3,41	3,29	0	0				
11	11	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	312650	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	92200	173855	81655					94933	09:06:36.186	1540800422278932															0	12		Fixation	180	793	236	1,20	176,09	86,57	821	794.0	224.0	793.0	221.0	793.0	222.0	793.0	222.0	212,47	229,71	212,27	230,53	212,37	230,12	212,61	176,68	562,41	271,39	181,31	560,15					590,49	590,49	3,38	3,23	0	0				
12	12	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	312650	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	92200	173855	81655					95133	09:06:36.386	1540800422478942															0	13		Fixation	130	749	233	3,85	4,48	188,39	881	746.0	239.0	747.0	236.0	746.0	237.0	746.0	237.0	199,64	225,76	199,88	226,54	199,76	226,15	213,63	176,78	561,80	272,56	180,84	559,26					589,89	589,89	3,36	3,23	0	0				
13	13	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	312650	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	92200	173855	81655					95410	09:06:36.662	1540800422755539															0	14		Fixation	367	890	222	3,48	210,27	205,80	964	891.0	201.0	888.0	207.0	889.0	204.0	889.0	204.0	238,48	236,03	237,66	234,40	238,07	235,21	212,46	177,13	561,93	271,44	181,34	559,28					590,22	590,22	3,52	3,41	0	0				
14	14	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	312650	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	92200	173855	81655					96063	09:06:37.316	1540800423408768															0	15		Fixation	140	780	286	0,74	6,36	156,09	1160	773.0	258.0	774.0	305.0	773.0	281.0	773.0	281.0	206,81	220,63	207,26	207,94	207,03	214,28	211,39	175,34	559,42	270,44	180,10	557,24					587,32	587,32	3,80	3,64	0	0				
15	15	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	312650	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	92200	173855	81655					96213	09:06:37.466	1540800423558802															0	16		Fixation	360	807	283	2,86	342,72	336,36	1205	801.0	268.0	801.0	299.0	801.0	283.0	801.0	283.0	214,48	218,09	214,34	209,74	214,41	213,91	212,02	175,70	560,34	271,06	180,25	558,16					588,26	588,26	3,73	3,66	0	0				
16	16	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	312650	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	92200	173855	81655					96610	09:06:37.862	1540800423955447															0	17		Fixation	187	907	314	2,00	189,49	206,77	1324	901.0	302.0	919.0	326.0	910.0	314.0	910.0	314.0	241,14	208,98	246,03	202,54	243,58	205,76	213,35	176,57	560,71	272,37	180,64	558,32					588,81	588,81	3,67	3,60	0	0				
17	17	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	312650	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	92200	173855	81655					96826	09:06:38.079	1540800424172021															0	18		Fixation	223	835	326	4,76	12,46	182,96	1389	827.0	326.0	837.0	322.0	832.0	324.0	832.0	324.0	221,40	202,30	223,89	203,61	222,64	202,95	213,16	176,76	560,67	272,21	180,82	558,37					588,86	588,86	3,62	3,49	0	0				
18	18	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	312650	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	92200	173855	81655					97086	09:06:38.339	1540800424431999															0	19		Fixation	437	944	302	2,55	219,32	206,86	1467																			-34,01										4	4				
19	19	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	312650	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	92200	173855	81655					97550	09:06:38.802	1540800424895235															0	20		Fixation	150	895	342	1,87	190,82	331,50	1606	902.0	325.0	892.0	348.0	897.0	336.0	897.0	336.0	241,30	202,57	238,81	196,44	240,05	199,50	214,26	176,82	559,76	273,28	180,59	557,78					587,95	587,95	3,49	3,39	0	0				
20	20	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	312650	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	92200	173855	81655					97720	09:06:38.972	1540800425065259															0	21		Fixation	123	853	350	2,24	188,16	357,34	1657																			-34,01										4	4				
21	21	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	312650	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	92200	173855	81655					97863	09:06:39.115	1540800425208529															0	22		Fixation	303	804	357	0,55	357,13	168,97	1700	802.0	341.0	809.0	365.0	805.0	353.0	805.0	353.0	214,56	198,27	216,60	191,85	215,58	195,06	213,67	177,09	560,13	272,71	180,88	557,99					588,43	588,43	3,49	3,41	0	0				
22	22	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	312650	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	92200	173855	81655					98170	09:06:39.422	1540800425515154															0	23		Fixation	253	824	358	4,01	179,61	182,48	1792	820.0	355.0	819.0	361.0	819.0	358.0	819.0	358.0	219,55	194,65	219,12	193,13	219,33	193,89	213,53	177,20	560,48	272,61	181,06	558,32					588,81	588,81	3,49	3,39	0	0				
23	23	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	312650	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	92200	173855	81655					98659	09:06:39.912	1540800426005081															0	24		Fixation	313	677	357	4,02	3,90	184,30	1939	828.0	353.0	679.0	351.0	753.0	352.0	753.0	352.0	221,69	195,10	181,63	195,81	201,66	195,45	213,44	176,74	559,97	213,45	176,74	559,97					588,18	588,18	3,52	3,51	3	1				
24	24	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	312650	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	92200	173855	81655					98993	09:06:40.245	1540800426338460															0	25		Fixation	140	824	347	4,62	13,42	9,51	2039	814.0	350.0	832.0	347.0	823.0	348.0	823.0	348.0	217,78	195,95	222,77	196,89	220,27	196,42	213,16	176,42	560,26	272,29	180,24	558,11					588,36	588,36	3,60	3,45	0	0				
25	25	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	312650	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	92200	173855	81655					99183	09:06:40.435	1540800426528384															0	26		Fixation	200	988	308	1,86	2,53	349,12	2096	999.0	294.0	1002.0	317.0	1000.0	305.0	1000.0	305.0	267,29	210,99	268,27	204,80	267,78	207,89	213,45	175,67	559,53	272,49	179,53	557,56					587,38	587,38	3,53	3,42	0	0				
26	26	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	312650	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	92200	173855	81655					99413	09:06:40.665	1540800426758394															0	27		Fixation	63	1056	305	2,18	0,00	357,47	2165	1043.0	307.0	1054.0	311.0	1048.0	309.0	1048.0	309.0	279,16	207,47	282,05	206,42	280,60	206,94	213,09	175,62	559,44	272,13	179,53	557,45					587,31	587,31	3,45	3,31	0	0				
27	27	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	312650	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	92200	173855	81655					99773	09:06:41.025	1540800427118301															0	28		Fixation	187	1136	305	8,49	193,45	193,45	2273	1129.0	287.0	1135.0	331.0	1132.0	309.0	1132.0	309.0	302,03	212,88	303,70	201,16	302,86	207,02	212,93	175,68	559,28	272,12	179,56	557,35					587,19	587,19	3,48	3,27	0	0				
28	28	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	312650	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	92200	173855	81655					100059	09:06:41.312	1540800427404887															0	29		Fixation	183	834	377	1,52	5,21	171,76	2359	823.0	374.0	831.0	380.0	827.0	377.0	827.0	377.0	220,24	189,51	222,34	187,97	221,29	188,74	212,22	175,29	559,56	271,33	179,01	557,22					587,37	587,37	3,62	3,48	0	0				
29	29	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	312650	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	92200	173855	81655					100266	09:06:41.519	1540800427611604															0	30		Fixation	163	889	372	1,87	183,38	178,17	2421	878.0	367.0	871.0	388.0	874.0	377.0	874.0	377.0	234,91	191,40	232,97	185,76	233,94	188,58	212,05	175,05	559,38	271,16	178,71	556,96					587,12	587,12	3,57	3,45	0	0				
30	30	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	312650	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	92200	173855	81655					100463	09:06:41.715	1540800427808247															0	31		Fixation	243	821	376	1,40	323,72	140,34	2480	812.0	388.0	817.0	379.0	814.0	383.0	814.0	383.0	217,36	185,65	218,72	188,23	218,04	186,94	212,14	175,39	559,55	271,24	178,88	557,07					587,40	587,40	3,49	3,34	0	0				
31	31	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	312650	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	92200	173855	81655					100726	09:06:41.978	1540800428071523															0	32		Fixation	257	862	406	0,97	188,16	224,44	2559	857.0	415.0	860.0	395.0	858.0	405.0	858.0	405.0	229,42	178,54	230,19	183,96	229,80	181,25	212,43	175,55	559,43	271,55	178,98	557,17					587,33	587,33	3,42	3,25	0	0				
32	32	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	312650	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	92200	173855	81655					101003	09:06:42.255	1540800428348128															0	33		Fixation	627	827	411	0,55	92,85	264,70	2642	817.0	417.0	834.0	410.0	825.0	413.0	825.0	413.0	218,75	178,08	223,09	179,89	220,92	178,99	212,57	175,49	559,47	271,70	178,81	557,26					587,33	587,33	3,41	3,27	0	0				
33	33	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	312650	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	92200	173855	81655					101632	09:06:42.885	1540800428978052															0	34		Fixation	280	826	391	2,33	358,65	265,79	2831	819.0	420.0	833.0	403.0	826.0	411.0	826.0	411.0	219,06	177,19	222,85	181,74	220,95	179,47	213,31	175,74	560,16	272,49	178,77	558,05					588,00	588,00	3,29	3,16	0	0				
