	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86
0	0	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	385124	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	105424	190752	85328					105425	10:35:43.460	1553074457404737															0	1		Fixation	353	1046	946				1	1040.0	943.0	1055.0	949.0	1047.0	946.0	1047.0	946.0	278,44	36,73	282,25	35,08	280,34	35,90	210,96	195,04	629,45	275,31	193,98	631,01					659,64	659,64	3,09	3,02	0	0				
1	1	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	385124	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	105424	190752	85328					105665	10:35:43.700	1553074457644719															0	2		Fixation	100	794	467	3,90	100,02		73	781.0	448.0	802.0	483.0	791.0	465.0	791.0	465.0	208,92	169,56	214,67	160,17	211,79	164,87	209,20	196,74	631,41	273,08	195,99	632,34					662,18	662,18	2,88	2,88	0	0				
2	2	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	385124	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	105424	190752	85328					105798	10:35:43.834	1553074457777982															0	3		Fixation	120	766	309	2,07	94,02	354,01	113	764.0	289.0	763.0	309.0	763.0	299.0	763.0	299.0	204,40	212,25	204,20	206,94	204,30	209,60	207,55	197,54	632,22	271,41	197,07	632,28					663,34	663,34	2,92	2,91	0	0				
3	3	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	385124	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	105424	190752	85328					105938	10:35:43.973	1553074457917963															0	4		Fixation	297	760	224	1,52	14,74	280,72	155	768.0	210.0	767.0	225.0	767.0	217.0	767.0	217.0	205,44	233,48	205,14	229,44	205,29	231,46	205,86	198,19	632,71	269,77	198,31	632,18					664,15	664,15	2,85	2,83	0	0				
4	4	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	385124	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	105424	190752	85328					106258	10:35:44.293	1553074458237897															0	5		Fixation	250	821	208	0,99	223,12	208,37	251	816.0	206.0	817.0	210.0	816.0	208.0	816.0	208.0	218,42	234,75	218,73	233,69	218,57	234,22	204,28	199,65	635,30	268,28	200,50	634,54					667,21	667,21	2,80	2,77	0	0				
5	5	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	385124	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	105424	190752	85328					106525	10:35:44.560	1553074458504551															0	6		Fixation	190	791	236	1,18	176,49	313,37	331	796.0	229.0	788.0	248.0	792.0	238.0	792.0	238.0	213,11	228,56	210,77	223,31	211,94	225,94	204,21	200,16	636,68	268,26	201,50	635,79					668,67	668,67	2,83	2,78	0	0				
6	6	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	385124	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	105424	190752	85328					106738	10:35:44.773	1553074458717857															0	7		Fixation	230	742	233	1,87	1,47	184,99	395	748.0	225.0	740.0	253.0	744.0	239.0	744.0	239.0	200,08	229,52	197,97	222,08	199,02	225,80	202,95	201,31	638,24	267,03	203,21	637,04					670,63	670,63	2,83	2,79	0	0				
7	7	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	385124	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	105424	190752	85328					106995	10:35:45.030	1553074458974530															0	8		Fixation	147	820	231	0,73	139,67	138,20	472	827.0	234.0	816.0	234.0	821.0	234.0	821.0	234.0	221,39	227,03	218,36	227,07	219,88	227,05	201,79	201,63	639,33	266,00	203,45	638,05					671,85	671,85	2,89	2,82	0	0				
8	8	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	385124	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	105424	190752	85328					107321	10:35:45.357	1553074459301107															0	9		Fixation	203	807	220	1,09	164,31	24,64	570																			-34,01										4	4				
9	9	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	385124	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	105424	190752	85328					107541	10:35:45.577	1553074459521122															0	10		Fixation	110	782	213	1,01	192,13	27,82	636	776.0	195.0	795.0	221.0	785.0	208.0	785.0	208.0	207,69	237,49	212,79	230,52	210,24	234,01	206,03	205,91	648,02	270,37	207,12	646,86					681,14	681,14	2,94	2,91	0	0				
