	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86
0	0	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	434459	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	171401	326009	154608					171404	11:32:07.702	1540287141776627															0	1		Fixation	373	1101	567				1	1079.0	566.0	1116.0	568.0	1097.0	567.0	1097.0	567.0	288,62	137,92	298,55	137,43	293,58	137,68	230,61	178,61	609,01	294,30	176,48	608,52					633,75	633,75	3,53	3,43	0	0				
1	1	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	434459	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	171401	326009	154608					171667	11:32:07.965	1540287142039928															0	2		Fixation	150	800	432	4,57	107,49		80	787.0	433.0	811.0	416.0	799.0	424.0	799.0	424.0	210,52	173,57	217,08	178,34	213,80	175,95	229,96	179,05	609,50	293,46	176,89	608,91					634,39	634,39	3,45	3,27	0	0				
2	2	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	434459	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	171401	326009	154608					171854	11:32:08.152	1540287142226590															0	3		Fixation	153	745	258	0,74	103,53	356,04	136	738.0	247.0	770.0	252.0	754.0	249.0	754.0	249.0	197,62	223,67	205,94	222,21	201,78	222,94	229,17	179,33	610,44	292,55	177,43	609,34					635,40	635,40	3,25	3,09	0	0				
3	3	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	434459	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	171401	326009	154608					172021	11:32:08.318	1540287142393221															0	4		Fixation	250	738	229	1,36	2,09	258,56	186	729.0	204.0	734.0	215.0	731.0	209.0	731.0	209.0	195,04	235,27	196,44	232,35	195,74	233,81	228,44	179,96	611,92	291,91	178,42	610,81					637,04	637,04	3,04	2,88	0	0				
4	4	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	434459	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	171401	326009	154608					172291	11:32:08.588	1540287142663203															0	5		Fixation	250	793	227	1,54	233,59	231,50	267	800.0	226.0	794.0	232.0	797.0	229.0	797.0	229.0	214,13	229,30	212,57	227,68	213,35	228,49	225,95	182,29	616,39	289,48	181,62	615,01					642,14	642,14	2,92	2,80	0	0				
5	5	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	434459	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	171401	326009	154608					172561	11:32:08.858	1540287142933191															0	6		Fixation	140	756	277	1,28	52,12	178,53	348	740.0	279.0	750.0	274.0	745.0	276.0	745.0	276.0	198,03	214,96	200,61	216,31	199,32	215,63	234,18	184,55	621,59	297,58	181,61	620,49					647,45	647,45	2,96	2,80	0	0				
6	6	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	434459	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	171401	326009	154608					172721	11:32:09.018	1540287143093119															0	7		Fixation	183	788	236	1,66	6,83	314,71	396	795.0	214.0	798.0	227.0	796.0	220.0	796.0	220.0	212,79	232,41	213,63	229,01	213,21	230,71	237,92	186,76	620,76	301,26	182,14	620,05					647,29	647,29	2,99	2,89	0	0				
7	7	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	434459	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	171401	326009	154608					172924	11:32:09.222	1540287143296482															0	8		Fixation	77	855	228	1,34	0,00	353,17	457	866.0	218.0	858.0	223.0	862.0	220.0	862.0	220.0	231,69	231,52	229,72	230,00	230,70	230,76	240,49	184,76	615,76	303,85	180,31	614,22					641,85	641,85	3,02	2,91	0	0				
8	8	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	434459	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	171401	326009	154608					173021	11:32:09.318	1540287143393121															0	9		Fixation	480	909	228	3,71	191,57	191,57	486	934.0	223.0	934.0	227.0	934.0	225.0	934.0	225.0	250,03	230,19	250,06	228,94	250,04	229,56	241,77	183,75	613,92	305,12	179,03	613,24					639,74	639,74	3,02	2,91	0	0				
9	9	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	434459	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	171401	326009	154608					173530	11:32:09.828	1540287143903011															0	10		Fixation	123	762	258	0,91	172,28	340,71	639	762.0	251.0	768.0	255.0	765.0	253.0	765.0	253.0	203,99	222,59	205,54	221,60	204,76	222,10	231,32	181,82	617,89	294,74	179,59	616,04					643,15	643,15	3,07	2,95	0	0				
