	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86
0	0	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	451149	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	57432	115617	58184					57435	17:24:07.262	1544113439962081															0	1		Fixation	260	695	382				1	690.0	384.0	699	386	694	385	694	385	184,66	186,74	187,12	186,24	185,89	186,49	214,65	193,58	614,62	278,01	197,37	608,80					645,02	645,02	3,10	3,05	0	0				
1	1	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	451149	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	57432	115617	58184					57692	17:24:07.518	1544113440218748															0	2		Fixation	227	756	262	1,07	117,68		78	745.0	241.0	749	252	747	246	747	246	199,26	225,11	200,56	222,21	199,91	223,66	215,04	194,28	614,72	278,43	198,08	609,07					645,33	645,33	3,18	3,13	0	0				
2	2	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	451149	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	57432	115617	58184					57939	17:24:07.765	1544113440465334															0	3		Fixation	200	736	224	2,35	0,00	242,32	152	735.0	197.0	736	227	735	212	735	212	196,71	237,17	197,00	229,01	196,85	233,09	216,24	194,61	613,74	279,79	198,01	608,39					644,46	644,46	3,08	3,04	0	0				
3	3	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	451149	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	57432	115617	58184					58165	17:24:07.991	1544113440691983															0	4		Fixation	93	830	224	12,40	278,20	278,20	220	825.0	211.0	832	226	828	218	828	218	220,67	233,31	222,68	229,26	221,68	231,29	217,00	194,82	613,33	280,60	198,11	608,39					644,11	644,11	2,98	2,93	0	0				
4	4	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	451149	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	57432	115617	58184					58309	17:24:08.135	1544113440835330															0	5		Fixation	290	901	715	1,44	153,36	235,16	263	909.0	738.0	904	745	906	741	906	741	243,28	91,83	241,95	89,92	242,62	90,88	218,12	194,34	613,21	281,10	197,45	608,79					643,75	643,75	2,94	2,88	0	0				
5	5	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	451149	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	57432	115617	58184					58652	17:24:08.478	1544113441178556															0	6		Fixation	183	849	689	4,65	170,81	17,45	366	845.0	705.0	856	688	850	696	850	696	226,09	100,56	229,06	105,13	227,58	102,85	217,56	195,67	614,14	281,07	198,25	610,04					645,13	645,13	3,02	2,96	0	0				
6	6	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	451149	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	57432	115617	58184					58872	17:24:08.698	1544113441398518															0	7		Fixation	173	663	659	1,16	162,67	351,86	432	660.0	676.0	682	642	671	659	671	659	176,73	108,48	182,45	117,71	179,59	113,09	216,62	196,18	615,38	280,09	198,81	611,11					646,53	646,53	2,96	2,84	0	0				
7	7	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	451149	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	57432	115617	58184					59062	17:24:08.888	1544113441588530															0	8		Fixation	107	618	645	10,98	78,57	275,91	489	587.0	674.0	602	601	594	637	594	637	157,06	109,02	160,99	128,59	159,03	118,80	217,06	196,55	614,87	280,62	198,85	610,44					646,15	646,15	2,96	2,78	0	0				
8	8	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	451149	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	57432	115617	58184					59218	17:24:09.045	1544113441745197															0	9		Fixation	213	706	211	1,76	356,77	278,19	536	709.0	192.0	700	215	704	203	704	203	189,79	238,44	187,45	232,23	188,62	235,33	217,47	198,81	615,28	280,56	201,24	610,68					647,32	647,32	2,99	2,97	0	0				
9	9	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	451149	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	57432	115617	58184					59452	17:24:09.278	1544113441978459															0	10		Fixation	230	777	215	1,44	359,01	2,24	606	798.0	206.0	804	225	801	215	801	215	213,62	234,66	215,10	229,66	214,36	232,16	216,77	201,15	617,42	280,27	204,06	612,54					650,20	650,20	2,95	2,93	0	0				
