	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86
0	0	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	625871	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	49166	240453	191287					49167	10:34:06.971	1545298445742763															0	1		Fixation	333	526	528				1	488.0	515.0	558.0	553.0	523.0	534.0	523.0	534.0	130,53	151,61	149,42	141,57	139,97	146,59	216,12	222,17	581,59	284,75	220,19	581,13					625,36	625,36	3,72	3,65	0	0				
1	1	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	625871	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	49166	240453	191287					49400	10:34:07.204	1545298445976054															0	2		Fixation	143	723	441	4,02	67,85		71	681.0	428.0	764.0	451.0	722.0	439.0	722.0	439.0	182,17	174,99	204,35	168,97	193,26	171,98	216,71	222,24	581,52	285,09	220,33	581,28					625,29	625,29	3,79	3,68	0	0				
2	2	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	625871	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	49166	240453	191287					49590	10:34:07.394	1545298446166059															0	3		Fixation	393	781	299	5,33	271,41	203,56	128	762.0	287.0	793.0	278.0	777.0	282.0	777.0	282.0	203,89	212,91	212,31	215,44	208,10	214,17	216,89	222,34	581,58	285,12	220,37	581,37					625,37	625,37	3,43	3,31	0	0				
3	3	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	625871	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	49166	240453	191287					50050	10:34:07.854	1545298446625981															0	4		Fixation	520	786	502	1,03	20,79	109,38	266	769.0	510.0	797.0	539.0	783.0	524.0	783.0	524.0	205,88	152,97	213,24	145,18	209,56	149,07	216,73	221,61	581,61	284,83	219,71	581,19					625,11	625,11	3,06	2,97	0	0				
4	4	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	625871	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	49166	240453	191287					50590	10:34:08.394	1545298447165961															0	5		Fixation	400	823	488	0,80	251,03	230,24	428	808.0	481.0	833.0	498.0	820.0	489.0	820.0	489.0	216,27	160,90	222,98	156,16	219,62	158,53	216,91	221,33	581,43	285,27	219,27	580,90					624,82	624,82	3,36	3,19	0	0				
5	5	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	625871	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	49166	240453	191287					50993	10:34:08.797	1545298447569220															0	6		Fixation	220	813	517	2,18	154,29	263,26	549	806.0	492.0	837.0	515.0	821.0	503.0	821.0	503.0	215,63	157,74	223,88	151,58	219,75	154,66	216,74	221,33	581,85	285,05	219,26	581,17					625,21	625,21	3,49	3,39	0	0				
6	6	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	625871	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	49166	240453	191287					51240	10:34:09.044	1545298447815809															0	7		Fixation	160	738	481	6,89	83,90	289,61	623	724.0	475.0	762.0	496.0	743.0	485.0	743.0	485.0	193,66	162,51	203,82	156,75	198,74	159,63	216,57	221,26	581,56	284,83	219,35	581,12					624,94	624,94	3,52	3,41	0	0				
7	7	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	625871	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	49166	240453	191287					51446	10:34:09.251	1545298448022525															0	8		Fixation	303	766	220	1,16	37,74	313,84	685	749.0	212.0	767.0	210.0	758.0	211.0	758.0	211.0	200,35	233,07	205,23	233,47	202,79	233,27	217,04	221,92	581,79	285,01	219,91	581,55					625,38	625,38	3,41	3,31	0	0				
8	8	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	625871	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	49166	240453	191287					51773	10:34:09.577	1545298448349078															0	9		Fixation	337	801	193	0,97	198,98	161,24	783	792.0	202.0	789.0	187.0	790.0	194.0	790.0	194.0	211,88	235,76	211,02	239,62	211,45	237,69	217,55	221,76	581,19	285,80	219,70	580,98					624,73	624,73	3,34	3,25	0	0				
9	9	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	625871	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	49166	240453	191287					52123	10:34:09.927	1545298448699037															0	10		Fixation	147	766	205	1,21	0,00	161,02	888	771.0	218.0	769.0	193.0	770.0	205.0	770.0	205.0	206,44	231,30	205,84	238,17	206,14	234,74	217,44	221,55	581,07	285,75	219,45	580,64					624,55	624,55	3,38	3,27	0	0				
10	10	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	625871	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	49166	240453	191287					52289	10:34:10.094	1545298448865673															0	11		Fixation	177	812	205	1,84	175,90	175,90	938	798.0	216.0	811.0	205.0	804.0	210.0	804.0	210.0	213,42	231,91	217,03	234,86	215,23	233,39	218,05	221,48	581,27	286,35	219,28	581,00					624,67	624,67	3,42	3,28	0	0				
