	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86
0	0	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	422426	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	17688	118831	101143					17690	11:52:15.039	1540288349110580															0	1		Fixation	770	940	977				1																			-34,01										4	4				
1	1	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	422426	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	17688	118831	101143					17763	11:52:15.112	1540288349183898															0	2		Fixation	177	846	469	7,93	93,87		23	830.0	456.0	862.0	504.0	846.0	480.0	846.0	480.0	222,05	167,42	230,80	154,61	226,42	161,02	213,94	204,10	612,63	277,30	200,50	610,00					647,00	647,00	3,81	4,12	0	0				
2	2	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	422426	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	17688	118831	101143					17973	11:52:15.322	1540288349393838															0	3		Fixation	227	834	292	6,67	135,45	41,59	86																			-34,01										4	4				
3	3	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	422426	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	17688	118831	101143					18229	11:52:15.579	1540288349650458															0	4		Fixation	353	728	188	3,67	359,32	223,87	163	720.0	155.0	753.0	179.0	736.0	167.0	736.0	167.0	192,63	248,38	201,42	241,96	197,02	245,17	214,54	204,25	612,00	277,84	200,53	609,21					646,44	646,44	3,57	3,79	0	0				
4	4	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	422426	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	17688	118831	101143					18613	11:52:15.962	1540288350033742															0	5		Fixation	223	813	189	23,29	274,75	275,42	278																			-34,01										4	4				
5	5	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	422426	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	17688	118831	101143					18886	11:52:16.235	1540288350307041															0	6		Fixation	217	855	693	9,11	98,40	183,65	360																			-34,01										4	4				
6	6	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	422426	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	17688	118831	101143					19133	11:52:16.482	1540288350553717															0	7		Fixation	67	831	531	15,26	100,91	2,51	434																			-34,01										4	4				
7	7	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	422426	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	17688	118831	101143					19353	11:52:16.702	1540288350773633															0	8		Fixation	393	767	200	1,75	9,09	268,18	500	749.0	199.0	784.0	188.0	766.0	193.0	766.0	193.0	200,42	236,64	209,90	239,39	205,16	238,02	212,37	204,95	609,90	275,73	200,87	605,87					644,89	644,89	3,58	3,88	0	0				
8	8	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	422426	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	17688	118831	101143					19773	11:52:17.122	1540288351193668															0	9		Fixation	253	836	189	2,26	202,93	193,84	626	833.0	178.0	842.0	183.0	837.0	180.0	837.0	180.0	222,86	242,23	225,28	240,74	224,07	241,49	217,23	206,33	611,25	280,60	201,62	608,39					646,34	646,34	3,52	3,70	0	0				
9	9	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	422426	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	17688	118831	101143					20053	11:52:17.402	1540288351473545															0	10		Fixation	257	753	224	0,96	2,61	159,68	710	741.0	233.0	746.0	236.0	743.0	234.0	743.0	234.0	198,38	227,43	199,73	226,70	199,06	227,07	215,38	205,44	609,88	278,74	200,84	606,40					644,86	644,86	3,51	3,65	0	0				
10	10	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	422426	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	17688	118831	101143					20316	11:52:17.665	1540288351736872															0	11		Fixation	77	775	223	2,61	7,50	4,88	789																			-34,01										4	4				
11	11	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	422426	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	17688	118831	101143					20416	11:52:17.765	1540288351836913															0	12		Fixation	187	836	215	3,62	0,00	352,50	819	844.0	200.0	854.0	224.0	849.0	212.0	849.0	212.0	225,73	236,20	228,64	229,77	227,18	232,98	214,15	204,11	607,15	277,44	199,52	603,53					641,92	641,92	3,51	3,71	0	0				
12	12	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	422426	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	17688	118831	101143					20629	11:52:17.978	1540288352050178															0	13		Fixation	370	923	215	7,48	201,28	201,28	883																			-34,01										4	4				
13	13	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	422426	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	17688	118831	101143					21032	11:52:18.382	1540288352453491															0	14		Fixation	213	753	281	1,40	351,70	150,42	1004	731.0	270.0	742.0	276.0	736.0	273.0	736.0	273.0	195,55	217,38	198,63	215,78	197,09	216,58	215,19	205,56	607,76	278,51	200,99	604,68					642,95	642,95	3,50	3,77	0	0				
14	14	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	422426	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	17688	118831	101143					21269	11:52:18.618	1540288352690110															0	15		Fixation	113	808	289	3,26	18,49	26,79	1075	811.0	290.0	818.0	300.0	814.0	295.0	814.0	295.0	217,02	212,01	218,93	209,28	217,97	210,65	216,75	207,02	609,69	280,14	202,19	606,90					645,19	645,19	3,48	3,73	0	0				
15	15	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	422426	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	17688	118831	101143					21576	11:52:18.925	1540288352996720															0	16		Fixation	163	931	248	1,11	297,07	278,58	1167	905.0	237.0	937.0	283.0	921.0	260.0	921.0	260.0	242,16	226,25	250,67	213,91	246,42	220,08	216,69	207,57	610,49	280,28	202,81	607,79					646,13	646,13	3,68	3,84	0	0				
16	16	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	422426	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	17688	118831	101143					21752	11:52:19.101	1540288353173319															0	17		Fixation	217	951	287	2,39	0,00	62,93	1220	937.0	275.0	961.0	305.0	949.0	290.0	949.0	290.0	250,74	216,17	257,04	208,05	253,89	212,11	216,61	207,48	610,45	280,09	202,71	607,72					646,07	646,07	3,65	3,87	0	0				
17	17	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	422426	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	17688	118831	101143					21996	11:52:19.345	1540288353416663															0	18		Fixation	263	1046	287	2,13	356,62	356,62	1293	1057.0	269.0	1055.0	302.0	1056.0	285.0	1056.0	285.0	282,81	217,86	282,33	208,88	282,57	213,37	216,50	207,34	610,38	279,92	202,69	607,76					645,96	645,96	3,69	3,95	0	0				
18	18	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	422426	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	17688	118831	101143					22286	11:52:19.635	1540288353706584															0	19		Fixation	150	1131	292	2,08	15,22	18,60	1380	1143.0	272.0	1137.0	305.0	1140.0	288.0	1140.0	288.0	305,94	216,98	304,25	208,09	305,10	212,53	215,26	206,61	609,49	278,72	202,25	606,80					644,94	644,94	3,59	3,84	0	0				
19	19	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	422426	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	17688	118831	101143					22462	11:52:19.811	1540288353883260															0	20		Fixation	163	1190	276	15,08	185,65	170,44	1433																			-34,01										4	4				
20	20	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	422426	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	17688	118831	101143					22672	11:52:20.021	1540288354093263															0	21		Fixation	577	805	314	1,34	354,59	168,94	1496	785.0	323.0	793.0	297.0	789.0	310.0	789.0	310.0	210,14	203,10	212,23	210,10	211,18	206,60	214,53	206,12	609,44	277,93	201,85	606,78					644,76	644,76	3,58	3,76	0	0				
21	21	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	422426	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	17688	118831	101143					23272	11:52:20.621	1540288354693164															0	22		Fixation	687	858	319	1,22	218,38	223,79	1676	863.0	320.0	882.0	307.0	872.0	313.0	872.0	313.0	231,07	203,93	236,09	207,54	233,58	205,73	214,97	206,53	610,37	278,42	202,30	607,83					645,74	645,74	3,64	3,87	0	0				
