	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86
0	0	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	272008	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	22958	37663	14704					22959	14:13:18.522	1545311596363790															0	1		Fixation	177	902	456				1	887	443	913	469	900	456	900	456	237,38	170,95	244,37	163,91	240,88	167,43	213,88	219,76	618,98	271,47	220,16	613,26					658,78	658,78	3,18	3,03	0	0				
1	1	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	272008	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	22958	37663	14704					23092	14:13:18.655	1545311596497117															0	2		Fixation	123	629	445	4,46	0,95		41	593	428	635	437	614	432	614	432	158,78	175,04	169,98	172,72	164,38	173,88	213,09	219,81	619,34	270,63	220,00	612,93					659,18	659,18	3,17	2,99	0	0				
2	2	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	272008	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	22958	37663	14704					23246	14:13:18.808	1545311596650431															0	3		Fixation	170	810	442	5,30	91,61	90,66	87	802	447	819	461	810	454	810	454	214,69	170,05	219,23	166,27	216,96	168,16	213,37	219,81	619,14	270,96	220,32	613,48					658,98	658,98	3,19	3,02	0	0				
3	3	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	272008	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	22958	37663	14704					23449	14:13:19.012	1545311596853706															0	4		Fixation	230	804	229	0,87	250,08	158,47	148	799	202	803	221	801	211	801	211	213,78	235,80	214,82	230,50	214,30	233,15	213,64	220,40	619,47	270,95	220,73	613,29					659,49	659,49	3,11	2,97	0	0				
4	4	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	272008	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	22958	37663	14704					23692	14:13:19.255	1545311597097029															0	5		Fixation	177	792	262	0,84	181,69	291,61	221	794	263	797	274	795	268	795	268	212,51	219,47	213,18	216,38	212,84	217,93	213,53	220,16	619,41	271,02	220,54	613,19					659,34	659,34	2,96	2,88	0	0				
5	5	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	272008	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	22958	37663	14704					23885	14:13:19.448	1545311597290314															0	6		Fixation	157	758	263	2,84	351,92	170,23	279	751	255	749	264	750	259	750	259	200,96	221,59	200,52	218,98	200,74	220,28	213,24	219,94	618,99	270,73	220,27	612,46					658,89	658,89	2,92	2,82	0	0				
6	6	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	272008	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	22958	37663	14704					24072	14:13:19.635	1545311597476983															0	7		Fixation	123	871	279	0,99	136,95	145,04	335	872	275	878	286	875	280	875	280	233,43	216,20	234,91	213,17	234,17	214,68	213,76	219,80	618,43	271,22	220,28	612,48					658,29	658,29	2,94	2,87	0	0				
7	7	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	272008	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	22958	37663	14704					24315	14:13:19.878	1545311597720331															0	8		Fixation	150	842	252	0,53	19,35	242,39	408	831	268	846	242	838	255	838	255	222,34	217,95	226,48	225,07	224,41	221,51	213,63	220,11	618,49	271,24	220,53	612,47					658,47	658,47	3,00	2,95	0	0				
8	8	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	272008	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	22958	37663	14704					24479	14:13:20.042	1545311597883603															0	9		Fixation	160	862	245	1,99	232,21	212,87	457	865	243	877	232	871	237	871	237	231,51	224,58	234,59	227,65	233,05	226,12	213,62	219,88	618,39	271,21	220,32	612,40					658,29	658,29	3,03	2,88	0	0				
9	9	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	272008	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	22958	37663	14704					24662	14:13:20.225	1545311598066921															0	10		Fixation	200	813	308	1,20	356,41	124,20	512	796	310	819	310	807	310	807	310	213,04	206,61	219,16	206,66	216,10	206,63	213,93	219,70	618,53	271,41	220,06	612,35					658,34	658,34	3,07	2,92	0	0				
10	10	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	272008	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	22958	37663	14704					24882	14:13:20.445	1545311598286856															0	11		Fixation	147	861	311	2,35	354,51	358,10	578	870	306	882	316	876	311	876	311	232,92	207,77	236,00	205,02	234,46	206,40	214,22	219,83	618,78	271,80	220,13	612,57					658,60	658,60	3,07	2,91	0	0				
11	11	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	272008	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	22958	37663	14704					25055	14:13:20.618	1545311598460208															0	12		Fixation	347	955	320	5,07	3,38	8,86	630	954	313	965	323	959	318	959	318	255,22	206,04	258,21	203,31	256,71	204,68	214,37	219,77	618,56	271,94	220,02	612,38					658,36	658,36	3,10	2,93	0	0				
12	12	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	272008	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	22958	37663	14704					25442	14:13:21.005	1545311598846781															0	13		Fixation	197	1159	308	1,40	348,85	345,47	746	1137	298	1157	307	1147	302	1147	302	304,39	210,07	309,57	207,57	306,98	208,82	214,95	219,51	618,01	272,40	220,01	612,51					657,72	657,72	3,08	2,92	0	0				
