	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86
0	0	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	356631	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	30007	78942	48936					30039	13:51:43.850	1553086217764839															0	1		Fixation	250	1013	545				10																			-34,01										4	4				
1	1	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	356631	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	30007	78942	48936					30333	13:51:44.144	1553086218058105															0	2		Fixation	180	849	283	15,11	121,96		98	840.0	267.0	850.0	292.0	845.0	279.0	845.0	279.0	224,90	218,20	227,41	211,60	226,15	214,90	222,88	187,47	547,70	286,58	181,49	549,90					580,15	580,15	2,65	2,76	0	0				
2	2	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	356631	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	30007	78942	48936					30539	13:51:44.350	1553086218264812															0	3		Fixation	220	784	256	1,95	157,38	35,42	160	773.0	252.0	783.0	270.0	778.0	261.0	778.0	261.0	206,94	222,23	209,53	217,36	208,23	219,79	221,35	187,78	547,85	285,31	181,94	549,98					580,50	580,50	2,53	2,65	0	0				
3	3	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	356631	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	30007	78942	48936					30776	13:51:44.587	1553086218501417															0	4		Fixation	157	766	223	1,77	118,53	321,16	231																			-34,01										4	4				
4	4	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	356631	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	30007	78942	48936					30959	13:51:44.770	1553086218684753															0	5		Fixation	187	860	217	4,28	3,66	245,13	286	859.0	202.0	883.0	241.0	871.0	221.0	871.0	221.0	229,77	235,76	236,21	225,28	232,99	230,52	219,79	187,78	547,18	283,73	182,16	549,25					579,98	579,98	2,50	2,63	0	0				
5	5	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	356631	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	30007	78942	48936					31196	13:51:45.007	1553086218921386															0	6		Fixation	167	799	428	6,14	253,92	250,26	357	796.0	422.0	801.0	399.0	798.0	410.0	798.0	410.0	212,95	176,69	214,30	182,71	213,62	179,70	219,92	187,46	547,77	283,81	181,79	549,72					580,40	580,40	2,53	2,69	0	0				
6	6	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	356631	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	30007	78942	48936					31386	13:51:45.197	1553086219111315															0	7		Fixation	240	807	476	1,36	279,43	25,51	414	806.0	498.0	804.0	479.0	805.0	488.0	805.0	488.0	215,59	156,33	215,11	161,27	215,35	158,80	220,38	187,54	548,07	284,35	181,84	550,10					580,67	580,67	2,55	2,73	0	0				
7	7	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	356631	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	30007	78942	48936					31646	13:51:45.457	1553086219371323															0	8		Fixation	237	851	483	1,24	350,93	71,50	492	858.0	486.0	854.0	478.0	856.0	482.0	856.0	482.0	229,64	159,41	228,56	161,62	229,10	160,51	221,07	187,42	547,44	285,13	181,65	549,68					580,00	580,00	2,58	2,73	0	0				
8	8	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	356631	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	30007	78942	48936					31902	13:51:45.714	1553086219627917															0	9		Fixation	320	827	501	1,42	216,96	226,03	569																			-34,01										4	4				
9	9	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	356631	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	30007	78942	48936					32256	13:51:46.067	1553086219981195															0	10		Fixation	367	948	509	5,75	356,21	139,25	675	958.0	517.0	958.0	488.0	958.0	502.0	958.0	502.0	256,46	151,17	256,42	158,83	256,44	155,00	220,51	186,85	546,83	284,53	181,25	549,03					579,26	579,26	2,50	2,60	0	0				
10	10	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	356631	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	30007	78942	48936					32642	13:51:46.453	1553086220367872															0	11		Fixation	283	917	510	0,87	181,85	185,65	791	908.0	525.0	919.0	497.0	913.0	511.0	913.0	511.0	243,10	149,04	245,82	156,53	244,46	152,78	220,27	186,68	546,21	284,34	181,08	548,41					578,63	578,63	2,47	2,62	0	0				
11	11	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	356631	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	30007	78942	48936					32956	13:51:46.767	1553086220681116															0	12		Fixation	400	1018	515	2,83	357,16	175,30	885	1024.0	530.0	1026.0	498.0	1025.0	514.0	1025.0	514.0	273,97	147,74	274,44	156,15	274,21	151,95	221,39	186,61	546,04	285,44	180,86	548,36					578,38	578,38	2,51	2,63	0	0				
12	12	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	356631	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	30007	78942	48936					33396	13:51:47.207	1553086221121078															0	13		Fixation	210	848	366	6,33	138,67	141,52	1017	845.0	360.0	844.0	369.0	844.0	364.0	844.0	364.0	226,20	193,21	225,87	190,97	226,03	192,09	222,02	187,15	547,02	285,90	181,26	549,31					579,45	579,45	2,54	2,68	0	0				
13	13	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	356631	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	30007	78942	48936					33625	13:51:47.437	1553086221350987															0	14		Fixation	217	821	336	1,13	131,90	353,22	1086	823.0	333.0	813.0	341.0	818.0	337.0	818.0	337.0	220,33	200,59	217,60	198,44	218,96	199,51	221,83	187,00	546,39	285,85	181,07	548,61					578,82	578,82	2,54	2,70	0	0				
14	14	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	356631	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	30007	78942	48936					33879	13:51:47.690	1553086221604292															0	15		Fixation	377	863	526	5,45	282,43	150,53	1162	860.0	553.0	858.0	546.0	859.0	549.0	859.0	549.0	230,26	141,40	229,70	143,29	229,98	142,34	221,91	186,48	546,61	285,72	180,65	548,97					578,82	578,82	2,51	2,65	0	0				
