	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86
0	0	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	197151	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	21093	51893	30800					21133	09:04:10.400	1542096306471247															0	1		Fixation	207	792	506				13	738.0	473.0	807.0	494.0	772.0	483.0	772.0	483.0	197,56	162,83	215,89	157,25	206,72	160,04	215,04	220,87	601,44	280,06	220,40	602,05					643,03	643,03	4,14	4,15	0	0				
1	1	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	197151	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	21093	51893	30800					21390	09:04:10.657	1542096306727889															0	2		Fixation	183	782	221	7,25	92,00		90	725.0	127.0	828.0	278.0	776.0	202.0	776.0	202.0	194,02	255,80	221,57	215,30	207,80	235,55	214,01	221,42	601,62	278,99	221,27	601,91					643,48	643,48	4,08	4,28	0	0				
2	2	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	197151	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	21093	51893	30800					21613	09:04:10.880	1542096306951193															0	3		Fixation	163	837	294	2,33	306,91	214,90	157	808.0	258.0	862.0	296.0	835.0	277.0	835.0	277.0	216,34	220,77	230,61	210,61	223,48	215,69	213,31	221,20	601,26	278,40	221,32	601,41					643,11	643,11	4,08	4,19	0	0				
3	3	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	197151	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	21093	51893	30800					21783	09:04:11.050	1542096307121189															0	4		Fixation	190	824	252	1,12	107,15	160,24	208	815.0	258.0	844.0	278.0	829.0	268.0	829.0	268.0	218,14	220,66	225,79	215,38	221,96	218,02	213,21	221,06	601,14	278,04	226,00	613,40					642,95	642,95	3,89	4,08	0	0				
4	4	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	197151	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	21093	51893	30800					22023	09:04:11.290	1542096307361163															0	5		Fixation	240	807	174	2,03	102,26	355,11	280	743.0	133.0	852.0	205.0	797.0	169.0	797.0	169.0	198,84	254,23	228,06	235,04	213,45	244,63	212,66	221,39	601,43	277,66	221,77	601,60					643,38	643,38	3,90	4,05	0	0				
5	5	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	197151	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	21093	51893	30800					22287	09:04:11.554	1542096307624446															0	6		Fixation	153	885	203	2,12	339,54	237,29	359	845.0	201.0	912.0	218.0	878.0	209.0	878.0	209.0	226,21	236,00	244,13	231,33	235,17	233,67	211,72	221,44	601,40	276,83	222,01	601,37					643,45	643,45	4,08	4,13	0	0				
6	6	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	197151	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	21093	51893	30800					22477	09:04:11.744	1542096307814399															0	7		Fixation	183	1073	278	5,16	338,19	358,64	416	1035.0	242.0	1094.0	324.0	1064.0	283.0	1064.0	283.0	277,02	224,90	292,89	202,90	284,96	213,90	212,38	221,23	600,91	277,47	221,88	601,20					642,87	642,87	4,16	4,33	0	0				
7	7	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	197151	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	21093	51893	30800					22680	09:04:11.947	1542096308017730															0	8		Fixation	117	1011	276	1,58	178,15	199,96	477	989.0	253.0	1050.0	312.0	1019.0	282.0	1019.0	282.0	264,59	222,05	280,93	206,31	272,76	214,18	212,97	221,17	600,60	278,16	221,73	601,07					642,52	642,52	4,20	4,27	0	0				
8	8	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	197151	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	21093	51893	30800					22840	09:04:12.107	1542096308177751															0	9		Fixation	173	919	542	7,17	250,98	72,83	525	886.0	519.0	952.0	563.0	919.0	541.0	919.0	541.0	237,22	150,48	254,63	138,71	245,93	144,59	213,04	220,39	600,10	278,08	220,93	600,60					641,74	641,74	4,16	4,21	0	0				
9	9	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	197151	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	21093	51893	30800					23040	09:04:12.307	1542096308377660															0	10		Fixation	503	829	512	2,41	161,51	270,53	585	799.0	512.0	864.0	545.0	831.0	528.0	831.0	528.0	213,70	152,52	231,34	143,65	222,52	148,09	212,56	220,33	600,18	277,70	220,87	600,43					641,83	641,83	4,03	4,12	0	0				
