	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86
0	0	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	395540	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	31839	113478	81639					31852	16:05:20.529	1540825547117173															0	1		Fixation	243	807	536				4	822.0	522.0	797.0	570.0	809.0	546.0	809.0	546.0	219,99	149,79	213,33	137,01	216,66	143,40	175,11	188,91	539,44	237,17	186,44	527,12					577,91	577,91	3,56	3,53	0	0				
1	1	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	395540	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	31839	113478	81639					32142	16:05:20.819	1540825547407097															0	2		Fixation	297	762	248	8,40	98,85		91	788.0	236.0	773.0	260.0	780.0	248.0	780.0	248.0	210,86	226,65	206,92	220,14	208,89	223,39	176,72	188,75	537,56	238,56	186,98	527,54					575,90	575,90	3,47	3,49	0	0				
2	2	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	395540	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	31839	113478	81639					32462	16:05:21.139	1540825547727053															0	3		Fixation	260	819	303	2,27	315,93	217,08	187	837.0	287.0	805.0	319.0	821.0	303.0	821.0	303.0	224,03	213,02	215,45	204,22	219,74	208,62	176,47	190,48	541,67	238,72	187,77	529,00					580,36	580,36	3,15	3,10	0	0				
3	3	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	395540	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	31839	113478	81639					32752	16:05:21.429	1540825548017074															0	4		Fixation	323	786	180	3,65	104,97	149,04	274	786.0	175.0	789.0	178.0	787.0	176.0	787.0	176.0	210,35	243,07	211,05	242,03	210,70	242,55	177,97	190,13	538,86	239,82	188,91	529,93					577,46	577,46	3,08	3,08	0	0				
4	4	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	395540	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	31839	113478	81639					33095	16:05:21.772	1540825548360307															0	5		Fixation	347	841	193	1,61	346,66	241,69	377	848.0	186.0	847.0	198.0	847.0	192.0	847.0	192.0	227,05	240,08	226,59	236,87	226,82	238,47	178,55	193,20	541,02	240,51	192,14	531,80					580,54	580,54	3,25	3,24	0	0				
5	5	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	395540	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	31839	113478	81639					33472	16:05:22.149	1540825548736909															0	6		Fixation	237	760	229	2,53	204,03	217,37	490	763.0	221.0	750.0	245.0	756.0	233.0	756.0	233.0	204,11	230,71	200,65	224,24	202,38	227,47	176,86	193,34	540,82	238,80	192,64	531,71					580,64	580,64	3,43	3,45	0	0				
6	6	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	395540	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	31839	113478	81639					33732	16:05:22.409	1540825548996912															0	7		Fixation	303	816	228	2,54	1,03	157,00	568																			-34,01										4	4				
7	7	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	395540	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	31839	113478	81639					34059	16:05:22.735	1540825549323477															0	8		Fixation	190	770	273	2,67	224,46	223,44	666	773.0	264.0	758.0	297.0	765.0	280.0	765.0	280.0	206,92	219,01	202,73	210,13	204,83	214,57	177,39	192,28	540,07	239,38	191,11	530,43					579,47	579,47	3,35	3,38	0	0				
8	8	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	395540	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	31839	113478	81639					34269	16:05:22.945	1540825549533471															0	9		Fixation	410	820	281	1,45	350,88	126,42	729	843.0	269.0	829.0	287.0	836.0	278.0	836.0	278.0	225,67	217,60	221,80	212,84	223,74	215,22	177,49	192,18	540,21	239,62	190,73	530,05					579,55	579,55	3,38	3,38	0	0				
9	9	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	395540	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	31839	113478	81639					34712	16:05:23.389	1540825549976791															0	10		Fixation	307	807	476	5,61	266,20	275,32	862	815.0	442.0	786.0	492.0	800.0	467.0	800.0	467.0	218,23	171,26	210,32	157,82	214,27	164,54	177,80	191,52	540,55	239,74	189,86	529,91					579,56	579,56	3,22	3,29	0	0				
