	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86
0	0	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	353481	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	44975	102774	57799					45260	17:03:02.486	1540220594251946															0	1		Fixation	157	859	595				86	853.0	623.0	844.0	577.0	848.0	600.0	848.0	600.0	228,29	122,63	225,73	135,14	227,01	128,89	224,89	172,46	591,77	291,53	170,63	589,87					615,74	615,74	2,44	2,46	0	0				
1	1	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	353481	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	44975	102774	57799					45453	17:03:02.680	1540220594445234															0	2		Fixation	190	785	465	3,88	119,57		144	783.0	476.0	793.0	475.0	788.0	475.0	788.0	475.0	209,41	162,21	212,15	162,32	210,78	162,27	224,27	172,83	591,91	290,83	171,09	589,65					616,03	616,03	2,30	2,40	0	0				
2	2	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	353481	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	44975	102774	57799					45683	17:03:02.910	1540220594675246															0	3		Fixation	240	782	367	2,54	91,75	332,18	213	783.0	375.0	779.0	363.0	781.0	369.0	781.0	369.0	209,51	189,18	208,34	192,43	208,93	190,80	223,25	173,08	591,67	289,77	171,52	589,09					615,93	615,93	2,17	2,28	0	0				
3	3	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	353481	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	44975	102774	57799					45976	17:03:03.203	1540220594968536															0	4		Fixation	347	779	814	11,53	269,62	177,87	301	789.0	868.0	785.0	836.0	787.0	852.0	787.0	852.0	211,16	56,82	210,18	65,43	210,67	61,12	221,54	172,28	590,89	287,87	170,81	587,87					615,03	615,03	2,20	2,21	0	0				
4	4	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	353481	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	44975	102774	57799					46333	17:03:03.560	1540220595325114															0	5		Fixation	173	771	780	0,89	103,20	193,58	408	779.0	786.0	766.0	765.0	772.0	775.0	772.0	775.0	208,55	79,04	205,05	84,50	206,80	81,77	219,42	172,50	592,50	285,87	170,81	586,87					616,74	616,74	2,20	2,28	0	0				
5	5	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	353481	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	44975	102774	57799					46516	17:03:03.743	1540220595508424															0	6		Fixation	133	737	783	0,87	185,06	81,86	463	734.0	816.0	739.0	752.0	736.0	784.0	736.0	784.0	196,43	70,75	197,81	88,09	197,12	79,42	217,98	172,56	592,19	284,39	171,85	586,85					616,56	616,56	2,24	2,28	0	0				
6	6	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	353481	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	44975	102774	57799					46690	17:03:03.916	1540220595681756															0	7		Fixation	160	880	768	3,68	6,01	180,95	515	876.0	790.0	888.0	764.0	882.0	777.0	882.0	777.0	234,50	77,96	237,65	84,93	236,07	81,45	217,42	172,78	591,99	283,81	172,34	586,32					616,48	616,48	2,18	2,28	0	0				
7	7	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	353481	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	44975	102774	57799					46883	17:03:04.109	1540220595875033															0	8		Fixation	287	780	824	2,92	209,33	203,32	573	791.0	847.0	798.0	803.0	794.0	825.0	794.0	825.0	211,76	62,60	213,52	74,34	212,64	68,47	218,43	173,06	591,31	284,88	172,70	586,43					615,87	615,87	2,19	2,22	0	0				
8	8	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	353481	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	44975	102774	57799					47200	17:03:04.426	1540220596191725															0	9		Fixation	273	901	829	3,10	357,63	148,30	668	904.0	822.0	901.0	805.0	902.0	813.0	902.0	813.0	241,88	69,38	241,04	73,95	241,46	71,67	222,32	173,61	590,77	288,90	172,72	587,43					615,32	615,32	2,13	2,24	0	0				
9	9	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	353481	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	44975	102774	57799					47516	17:03:04.743	1540220596508296															0	10		Fixation	150	921	975	3,68	277,78	280,15	763	924.0	981.0	918.0	967.0	921.0	974.0	921.0	974.0	247,38	26,63	245,55	30,38	246,46	28,50	222,47	173,56	591,06	289,01	172,62	587,77					615,57	615,57	2,25	2,31	0	0				
