	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86
0	0	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	251973	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	19263	132110	112847					19266	15:18:13.847	1553091407747517															0	1		Fixation	223	947	948				1																			-34,01										4	4				
1	1	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	251973	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	19263	132110	112847					19509	15:18:14.091	1553091407990780															0	2		Fixation	207	751	202	2,87	173,17		74																			-34,01										4	4				
2	2	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	251973	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	19263	132110	112847					19739	15:18:14.321	1553091408220786															0	3		Fixation	327	684	194	4,38	3,76	190,59	143																			-34,01										4	4				
3	3	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	251973	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	19263	132110	112847					20096	15:18:14.677	1553091408577422															0	4		Fixation	273	791	187	0,90	7,52	3,76	250	800.0	201.0	789.0	181.0	794.0	191.0	794.0	191.0	213,97	236,02	211,23	241,26	212,60	238,64	202,12	188,79	647,66	264,74	187,95	648,15					675,26	675,26	3,57	3,61	0	0				
4	4	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	251973	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	19263	132110	112847					20385	15:18:14.967	1553091408867345															0	5		Fixation	197	829	182	2,80	190,21	182,69	337	834.0	184.0	831.0	173.0	832.0	178.0	832.0	178.0	223,13	240,51	222,37	243,42	222,75	241,97	202,48	189,03	648,32	265,12	188,15	648,80					675,94	675,94	3,69	3,77	0	0				
5	5	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	251973	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	19263	132110	112847					20609	15:18:15.190	1553091409090646															0	6		Fixation	83	712	203	0,51	318,27	128,07	404	710.0	219.0	692.0	202.0	701.0	210.0	701.0	210.0	189,89	231,09	185,14	235,77	187,52	233,43	202,71	188,88	648,29	265,39	188,01	648,96					675,84	675,84	3,74	3,85	0	0				
6	6	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	251973	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	19263	132110	112847					20885	15:18:15.467	1553091409367262															0	7		Fixation	470	721	211	3,18	4,41	46,14	487																			-34,01										4	4				
7	7	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	251973	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	19263	132110	112847					21382	15:18:15.964	1553091409863894															0	8		Fixation	243	799	205	1,89	176,41	172,00	636	799.0	204.0	804.0	205.0	801.0	204.0	801.0	204.0	213,70	235,26	215,16	235,03	214,43	235,15	202,64	188,56	648,02	265,39	187,59	648,52					675,49	675,49	3,79	3,85	0	0				
8	8	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	251973	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	19263	132110	112847					21652	15:18:16.234	1553091410133886															0	9		Fixation	303	719	200	3,55	0,00	183,59	717	703.0	206.0	717.0	212.0	710.0	209.0	710.0	209.0	188,12	234,66	191,91	233,07	190,01	233,86	202,75	188,58	647,72	265,50	187,57	648,21					675,20	675,20	3,84	3,90	0	0				
9	9	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	251973	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	19263	132110	112847					21982	15:18:16.564	1553091410463807															0	10		Fixation	393	806	200	2,00	351,84	351,84	816																			-34,01										4	4				
10	10	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	251973	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	19263	132110	112847					22395	15:18:16.977	1553091410877039															0	11		Fixation	420	855	207	2,99	203,80	211,96	940	870.0	219.0	871.0	197.0	870.0	208.0	870.0	208.0	232,71	231,27	233,12	237,18	232,92	234,23	202,71	188,31	647,25	265,47	187,41	647,96					674,67	674,67	3,66	3,70	0	0				
11	11	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	251973	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	19263	132110	112847					22842	15:18:17.423	1553091411323720															0	12		Fixation	287	739	258	1,56	357,39	153,59	1074	739.0	283.0	730.0	270.0	734.0	276.0	734.0	276.0	197,85	213,97	195,44	217,50	196,65	215,73	202,84	188,37	647,72	265,51	187,42	648,35					675,12	675,12	3,59	3,65	0	0				
12	12	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	251973	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	19263	132110	112847					23152	15:18:17.733	1553091411633688															0	13		Fixation	600	805	261	2,82	3,86	6,47	1167	818.0	255.0	827.0	232.0	822.0	243.0	822.0	243.0	218,83	221,43	221,24	227,61	220,03	224,52	202,67	188,24	647,46	265,43	187,39	648,24					674,85	674,85	3,80	3,80	0	0				
13	13	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	251973	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	19263	132110	112847					23782	15:18:18.363	1553091412263583															0	14		Fixation	293	924	253	5,41	357,25	353,39	1356	936.0	267.0	933.0	244.0	934.0	255.0	934.0	255.0	250,49	218,32	249,75	224,42	250,12	221,37	203,16	188,58	648,28	265,89	187,69	648,96					675,69	675,69	3,67	3,64	0	0				
14	14	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	251973	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	19263	132110	112847					24115	15:18:18.697	1553091412596861															0	15		Fixation	350	1154	264	1,22	169,96	172,71	1456	1149.0	268.0	1163.0	248.0	1156.0	258.0	1156.0	258.0	307,44	217,95	311,31	223,45	309,37	220,70	203,79	188,42	647,85	266,47	187,55	648,73					675,18	675,18	3,78	3,74	0	0				
15	15	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	251973	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	19263	132110	112847					24478	15:18:19.060	1553091412960133															0	16		Fixation	277	1120	258	2,71	358,56	188,60	1565																			-34,01										4	4				
16	16	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	251973	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	19263	132110	112847					24782	15:18:19.363	1553091413263384															0	17		Fixation	170	1200	260	9,49	186,56	188,00	1656	1213.0	281.0	1213.0	258.0	1213.0	269.0	1213.0	269.0	324,60	214,53	324,61	220,75	324,60	217,64	203,60	188,28	648,08	266,37	187,43	648,82					675,37	675,37	3,75	3,71	0	0				
17	17	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	251973	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	19263	132110	112847					25018	15:18:19.600	1553091413500008															0	18		Fixation	187	799	306	0,76	143,75	317,19	1727	796.0	320.0	794.0	341.0	795.0	330.0	795.0	330.0	212,90	203,97	212,45	198,39	212,67	201,18	202,79	188,35	648,18	265,50	187,43	648,79					675,55	675,55	3,71	3,75	0	0				
18	18	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	251973	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	RS	19263	132110	112847					25221	15:18:19.803	1553091413703378															0	19		Fixation	403	773	287	0,80	0,00	216,25	1788	768.0	293.0	772.0	266.0	770.0	279.0	770.0	279.0	205,51	211,38	206,62	218,43	206,07	214,91	202,85	188,32	647,79	265,61	187,42	648,57					675,18	675,18	3,64	3,61	0	0				
